host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
0,108,none,1,10,1/10,9
0,108,trans,8,10,8/10,9
0,19,complex,1,10,1/10,10
0,270,complex,1,10,1/10,10
0,270,trans,9,10,9/10,10
108,270,none,9,10,9/10,10
12,742,none,7,10,7/10,7
12,868,none,9,10,9/10,10
12,98,trans,10,10,10/10,10
141,19,complex,1,10,1/10,10
141,35,none,8,10,8/10,9
141,35,trans,1,10,1/10,9
141,716,trans,10,10,10/10,10
171,673,complex,1,10,1/10,10
171,673,none,1,10,1/10,10
171,673,trans,8,10,8/10,10
171,94,none,1,10,1/10,10
19,0,trans,9,10,9/10,10
19,141,trans,9,10,9/10,10
19,189,trans,10,10,10/10,10
19,35,trans,9,10,9/10,9
19,62,complex,5,10,5/10,10
19,62,none,2,10,2/10,10
19,62,trans,3,10,3/10,10
19,902,complex,2,10,2/10,10
19,902,trans,8,10,8/10,10
19,94,complex,1,10,1/10,10
19,94,none,9,10,9/10,10
270,108,trans,1,10,1/10,10
273,299,trans,10,10,10/10,10
273,62,complex,3,10,3/10,10
273,62,none,1,10,1/10,10
34,36,none,9,10,9/10,9
34,392,none,9,10,9/10,9
34,43,none,9,10,9/10,9
34,653,none,8,10,8/10,8
35,233,trans,10,10,10/10,10
36,12,trans,9,10,9/10,9
36,285,trans,10,10,10/10,10
36,392,none,9,10,9/10,9
36,43,none,10,10,10/10,10
36,537,trans,10,10,10/10,10
36,653,none,8,10,8/10,8
36,742,trans,7,10,7/10,7
36,868,trans,10,10,10/10,10
392,43,none,9,10,9/10,9
392,653,none,8,10,8/10,8
392,94,complex,1,10,1/10,10
43,653,none,8,10,8/10,8
55,653,complex,1,10,1/10,10
55,653,none,2,10,2/10,10
62,20,trans,10,10,10/10,10
62,273,trans,6,10,6/10,10
62,666,trans,10,10,10/10,10
62,873,none,2,10,2/10,10
62,873,trans,8,10,8/10,10
62,94,none,7,10,7/10,7
653,55,trans,7,10,7/10,10
653,94,complex,2,10,2/10,10
742,868,none,7,10,7/10,10
868,12,trans,1,10,1/10,10
868,742,trans,3,10,3/10,10
94,171,trans,9,10,9/10,10
94,34,trans,10,10,10/10,10
94,36,trans,10,10,10/10,10
94,392,trans,9,10,9/10,10
94,43,trans,10,10,10/10,10
94,653,trans,8,10,8/10,10
