unique.split,parent.split,host,parent.host
96,unassigned_region-SPLIT1,96,unassigned_region
259,unassigned_region-SPLIT2,259,unassigned_region
64,unassigned_region-SPLIT2,64,unassigned_region
288,unassigned_region-SPLIT1,288,unassigned_region
535,unassigned_region-SPLIT1,535,unassigned_region
21,unassigned_region-SPLIT1,21,unassigned_region
561,21,561,21
180,21,180,21
384,unassigned_region-SPLIT3,384,unassigned_region
534,unassigned_region-SPLIT3,534,unassigned_region
444,unassigned_region-SPLIT3,444,unassigned_region
203,21,203,21
252,unassigned_region-SPLIT1,252,unassigned_region
73,252,73,252
397,73,397,73
15,unassigned_region-SPLIT1,15,unassigned_region
591,unassigned_region-SPLIT1,591,unassigned_region
106,unassigned_region-SPLIT1,106,unassigned_region
13,unassigned_region-SPLIT4,13,unassigned_region
281,13,281,13
767,unassigned_region-SPLIT4,767,unassigned_region
350,767,350,767
24,unassigned_region-SPLIT4,24,unassigned_region
583,24,583,24
304,unassigned_region-SPLIT4,304,unassigned_region
40-SPLIT1,unassigned_region-SPLIT1,40,unassigned_region
798,40-SPLIT1,798,40
977,40-SPLIT1,977,40
14,40-SPLIT1,14,40
218,14,218,14
459,40-SPLIT1,459,40
421,unassigned_region-SPLIT1,421,unassigned_region
40-SPLIT2,421,40,421
425,unassigned_region-SPLIT1,425,unassigned_region
308,425,308,425
17-SPLIT1,425,17,425
4,unassigned_region-SPLIT1,4,unassigned_region
875,unassigned_region-SPLIT1,875,unassigned_region
494,unassigned_region-SPLIT1,494,unassigned_region
720,494,720,494
668,unassigned_region-SPLIT1,668,unassigned_region
22,163,22,163
163,668,163,668
247,163,247,163
57,163,57,163
510,57,510,57
738,668,738,668
17-SPLIT2,unassigned_region-SPLIT5,17,unassigned_region
173,17-SPLIT2,173,17
874,17-SPLIT2,874,17
228,17-SPLIT2,228,17
1,unassigned_region-SPLIT5,1,unassigned_region
331,1,331,1
841,331,841,331
942,841,942,841
586,unassigned_region-SPLIT6,586,unassigned_region
628,unassigned_region-SPLIT6,628,unassigned_region
262,unassigned_region-SPLIT6,262,unassigned_region
50,unassigned_region-SPLIT6,50,unassigned_region
241,50,241,50
889,unassigned_region-SPLIT7,889,unassigned_region
135,889,135,889
485,unassigned_region-SPLIT7,485,unassigned_region
19,unassigned_region-SPLIT6,19,unassigned_region
539,unassigned_region-SPLIT8,539,unassigned_region
3,unassigned_region-SPLIT8,3,unassigned_region
42,unassigned_region-SPLIT8,42,unassigned_region
263,42,263,42
101,unassigned_region-SPLIT6,101,unassigned_region
63,unassigned_region-SPLIT9,63,unassigned_region
141,63,141,63
202,unassigned_region-SPLIT9,202,unassigned_region
114,unassigned_region-SPLIT5,114,unassigned_region
876,114,876,114
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,96,unassigned_region,96
unassigned_region-SPLIT3,21,unassigned_region,21
unassigned_region-SPLIT4,106,unassigned_region,106
unassigned_region-SPLIT5,668,unassigned_region,668
unassigned_region-SPLIT6,1,unassigned_region,1
unassigned_region-SPLIT7,50,unassigned_region,50
unassigned_region-SPLIT8,19,unassigned_region,19
unassigned_region-SPLIT9,101,unassigned_region,101
