host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7
142,1000_to_1099,1049.5,10,10,1,1,0.350868,0.350868,0.1858,0.723888,0.4616544444444445,0.4616544444444445,0.350868,0.350868,0.1858,0.723888,0.4616544444444445,0.4616544444444445,1,0,0,0,0,0,0
146,1000_to_1099,1049.5,10,10,4,4,1.7771696,0.88813275,2.014294,3.982411,2.6701122666666666,1.4066655000000001,1.7771696,0.88813275,2.014294,3.982411,2.6701122666666666,1.4066655000000001,0.4,0.3,0.2,0.1,0,0,0
207,1000_to_1099,1049.5,10,10,1,2,1.6054770999999999,1.6054770999999999,1.269589,3.770765,2.237833088888889,2.237833088888889,1.6054770999999999,1.6054770999999999,1.269589,3.770765,2.237833088888889,2.237833088888889,1,0,0,0,0,0,0
268,1000_to_1099,1049.5,10,10,2,5,2.2376848,1.530021,1.8708429999999998,5.588634999999999,2.6519360444444446,1.683411357142857,2.2376848,1.530021,1.8708429999999998,5.588634999999999,2.6519360444444446,1.683411357142857,0.8,0.2,0,0,0,0,0
296,1000_to_1099,1049.5,10,10,1,1,0.21257120000000002,0.21257120000000002,0.194588,0.542435,0.28405199999999997,0.28405199999999997,0.21257120000000002,0.21257120000000002,0.194588,0.542435,0.28405199999999997,0.28405199999999997,1,0,0,0,0,0,0
3,1000_to_1099,1049.5,10,10,1,1,1.1865478,1.1865478,1.019994,3.009603,1.8951123555555556,1.8951123555555556,1.1865478,1.1865478,1.019994,3.009603,1.8951123555555556,1.8951123555555556,1,0,0,0,0,0,0
327,1000_to_1099,1049.5,10,10,1,1,1.1327837000000003,1.1327837000000003,1.206164,2.735595,1.6849344222222222,1.6849344222222222,1.1327837000000003,1.1327837000000003,1.206164,2.735595,1.6849344222222222,1.6849344222222222,1,0,0,0,0,0,0
336,1000_to_1099,1049.5,10,10,1,9,0.5653779,0.5653779,0.362308,0.8692000000000001,0.5674360666666667,0.5674360666666667,0.5653779,0.5653779,0.362308,0.8692000000000001,0.5674360666666667,0.5674360666666667,1,0,0,0,0,0,0
413,1000_to_1099,1049.5,10,10,1,1,1.5551227,1.5551227,1.046941,2.785993,1.7708176222222223,1.7708176222222223,1.5551227,1.5551227,1.046941,2.785993,1.7708176222222223,1.7708176222222223,1,0,0,0,0,0,0
442,1000_to_1099,1049.5,10,10,2,7,1.4100424,1.2767215555555556,1.858688,4.166956,2.2823144444444443,2.0377074444444445,1.4100424,1.2767215555555556,1.858688,4.166956,2.2823144444444443,2.0377074444444445,0.9,0.1,0,0,0,0,0
448,1000_to_1099,1049.5,10,10,1,1,0.0437908,0.0437908,0.034672,0.07885500000000001,0.03820088888888889,0.03820088888888889,0.0437908,0.0437908,0.034672,0.07885500000000001,0.03820088888888889,0.03820088888888889,1,0,0,0,0,0,0
