host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
111,660,complex,1,10,1/10,8
111,868,none,8,10,8/10,8
111,897,complex,3,10,3/10,10
111,897,none,1,10,1/10,10
111,897,trans,5,10,5/10,10
163,440,none,10,10,10/10,10
163,486,none,1,10,1/10,10
163,838,none,10,10,10/10,10
244,486,none,1,10,1/10,10
376,486,complex,10,10,10/10,10
376,584,complex,2,10,2/10,6
376,584,none,2,10,2/10,6
376,584,trans,2,10,2/10,6
376,660,complex,9,10,9/10,9
376,940,complex,10,10,10/10,10
391,660,none,1,10,1/10,10
391,67,none,7,10,7/10,7
440,486,none,1,10,1/10,10
440,838,none,10,10,10/10,10
486,163,trans,9,10,9/10,10
486,244,trans,9,10,9/10,10
486,440,trans,9,10,9/10,10
486,584,complex,5,10,5/10,8
486,584,none,3,10,3/10,8
486,660,complex,10,10,10/10,10
486,838,none,1,10,1/10,10
486,838,trans,9,10,9/10,10
486,893,none,1,10,1/10,6
486,893,trans,5,10,5/10,6
486,940,complex,6,10,6/10,8
486,940,none,2,10,2/10,8
584,660,complex,3,10,3/10,7
584,660,none,4,10,4/10,7
584,940,complex,7,10,7/10,7
660,111,trans,7,10,7/10,8
660,391,trans,9,10,9/10,10
660,586,trans,10,10,10/10,10
660,67,trans,10,10,10/10,10
660,868,trans,10,10,10/10,10
660,893,none,6,10,6/10,10
660,893,trans,4,10,4/10,10
660,940,complex,5,10,5/10,8
660,940,none,3,10,3/10,8
838,889,trans,10,10,10/10,10
868,207,trans,10,10,10/10,10
868,501,trans,10,10,10/10,10
868,70,trans,10,10,10/10,10
897,111,trans,1,10,1/10,10
