host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
101,110,complex,2,10,2/10,10
101,110,none,3,10,3/10,10
101,126,trans,10,10,10/10,10
101,18,trans,10,10,10/10,10
101,229,trans,10,10,10/10,10
101,565,trans,10,10,10/10,10
101,61,none,8,10,8/10,10
101,61,trans,2,10,2/10,10
101,90,complex,1,10,1/10,8
101,90,none,7,10,7/10,8
110,101,trans,5,10,5/10,10
110,441,complex,2,10,2/10,10
110,441,none,2,10,2/10,10
110,441,trans,6,10,6/10,10
110,61,none,3,10,3/10,8
110,61,trans,5,10,5/10,8
110,75,complex,4,10,4/10,10
110,75,none,1,10,1/10,10
110,90,complex,2,10,2/10,7
110,90,none,3,10,3/10,7
110,90,trans,2,10,2/10,7
162,815,none,2,10,2/10,10
162,815,trans,7,10,7/10,10
229,323,trans,10,10,10/10,10
229,551,trans,10,10,10/10,10
271,732,trans,10,10,10/10,10
315,564,none,4,10,4/10,10
315,564,trans,6,10,6/10,10
315,889,none,4,10,4/10,10
315,889,trans,6,10,6/10,10
315,90,complex,8,10,8/10,10
323,551,none,10,10,10/10,10
331,202,trans,10,10,10/10,10
331,486,none,4,10,4/10,7
331,559,none,1,10,1/10,8
331,745,none,6,10,6/10,6
344,67,none,3,10,3/10,10
378,61,none,4,10,4/10,10
387,612,none,1,10,1/10,10
387,612,trans,8,10,8/10,10
486,331,trans,3,10,3/10,7
486,559,complex,4,10,4/10,10
486,745,none,4,10,4/10,6
486,745,trans,2,10,2/10,6
486,94,trans,10,10,10/10,10
559,331,trans,7,10,7/10,8
559,486,trans,6,10,6/10,10
559,745,none,1,10,1/10,8
559,745,trans,7,10,7/10,8
559,75,none,8,10,8/10,10
559,75,trans,2,10,2/10,10
564,889,none,10,10,10/10,10
61,378,trans,6,10,6/10,10
61,472,trans,10,10,10/10,10
61,58,trans,10,10,10/10,10
61,90,none,8,10,8/10,10
61,90,trans,2,10,2/10,10
612,387,trans,1,10,1/10,10
665,75,complex,3,10,3/10,10
67,344,trans,7,10,7/10,10
732,483,trans,10,10,10/10,10
745,271,trans,10,10,10/10,10
75,110,trans,5,10,5/10,10
75,665,trans,7,10,7/10,10
815,162,trans,1,10,1/10,10
889,162,trans,9,10,9/10,9
90,315,trans,2,10,2/10,10
90,67,trans,10,10,10/10,10
94,387,trans,9,10,9/10,9
94,393,trans,10,10,10/10,10
94,55,trans,10,10,10/10,10
