host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
12,266,none,6,10,6/10,10
12,889,trans,10,10,10/10,10
122,20,complex,1,10,1/10,10
122,20,none,1,10,1/10,10
122,422,none,6,10,6/10,7
122,422,trans,1,10,1/10,7
122,787,complex,1,10,1/10,10
122,787,trans,9,10,9/10,10
191,197,none,9,10,9/10,9
191,20,none,9,10,9/10,10
191,282,none,8,10,8/10,8
191,309,none,10,10,10/10,10
191,518,none,10,10,10/10,10
191,568,none,8,10,8/10,8
191,845,none,9,10,9/10,9
197,20,none,9,10,9/10,10
197,282,none,8,10,8/10,8
197,309,none,9,10,9/10,9
197,518,none,9,10,9/10,9
197,568,none,8,10,8/10,8
197,845,none,9,10,9/10,9
20,12,trans,6,10,6/10,6
20,122,trans,8,10,8/10,10
20,191,trans,1,10,1/10,10
20,197,trans,1,10,1/10,10
20,266,trans,10,10,10/10,10
20,282,none,9,10,9/10,9
20,309,none,9,10,9/10,10
20,309,trans,1,10,1/10,10
20,34,complex,1,10,1/10,10
20,34,trans,9,10,9/10,10
20,422,none,1,10,1/10,8
20,422,trans,7,10,7/10,8
20,48,trans,8,10,8/10,8
20,509,trans,10,10,10/10,10
20,518,none,9,10,9/10,10
20,518,trans,1,10,1/10,10
20,535,trans,9,10,9/10,9
20,568,none,9,10,9/10,9
20,650,trans,10,10,10/10,10
20,764,trans,10,10,10/10,10
20,813,trans,10,10,10/10,10
20,845,none,10,10,10/10,10
266,12,trans,4,10,4/10,10
282,309,none,8,10,8/10,8
282,518,none,8,10,8/10,8
282,568,none,9,10,9/10,10
282,568,trans,1,10,1/10,10
282,845,none,9,10,9/10,10
309,518,none,10,10,10/10,10
309,568,none,8,10,8/10,8
309,845,none,9,10,9/10,9
34,793,complex,1,10,1/10,10
34,793,trans,9,10,9/10,10
34,813,none,10,10,10/10,10
48,535,complex,1,10,1/10,10
48,535,none,7,10,7/10,10
518,568,none,8,10,8/10,8
518,845,none,9,10,9/10,9
535,48,trans,2,10,2/10,10
568,845,none,9,10,9/10,9
845,282,trans,1,10,1/10,10
