host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5
10,1000_to_1099,1049.5,10,10,1,1,0.6511089,0.6511089,0.519857,1.231295,0.5204755333333333,0.5204755333333333,0.6511089,0.6511089,0.519857,1.231295,0.5204755333333333,0.5204755333333333,1,0,0,0,0
109,1000_to_1099,1049.5,10,10,1,5,1.3486002,1.3486002,0.76946,4.222551,2.0847524444444443,2.0847524444444443,1.3486002,1.3486002,0.76946,4.222551,2.0847524444444443,2.0847524444444443,1,0,0,0,0
112,1000_to_1099,1049.5,10,10,1,1,1.0630940999999998,1.0630940999999998,1.039171,2.706553,1.3466466444444445,1.3466466444444445,1.0630940999999998,1.0630940999999998,1.039171,2.706553,1.3466466444444445,1.3466466444444445,1,0,0,0,0
143,1000_to_1099,1049.5,10,10,1,8,1.7867393,1.7867393,1.07947,3.0920349999999996,1.6736871333333332,1.6736871333333332,1.7867393,1.7867393,1.07947,3.0920349999999996,1.6736871333333332,1.6736871333333332,1,0,0,0,0
201,1000_to_1099,1049.5,10,10,1,3,1.7574598,1.7574598,0.927284,2.8567560000000003,1.4267686222222222,1.4267686222222222,1.7574598,1.7574598,0.927284,2.8567560000000003,1.4267686222222222,1.4267686222222222,1,0,0,0,0
202,1000_to_1099,1049.5,10,10,3,8,3.1580585,2.577412857142857,4.655512,9.788167999999999,5.4927786,3.759284,3.1580585,2.577412857142857,4.655512,9.788167999999999,5.4927786,3.759284,0.7,0.2,0.1,0,0
217,1000_to_1099,1049.5,10,10,3,4,4.2583690999999995,2.0633445714285714,2.56311,6.379223,3.6798295333333333,2.588105142857143,4.2583690999999995,2.0633445714285714,2.56311,6.379223,3.6798295333333333,2.588105142857143,0.7,0.2,0.1,0,0
326,1000_to_1099,1049.5,10,10,1,1,1.1200385999999998,1.1200385999999998,1.324738,3.1138459999999997,1.9982582666666666,1.9982582666666666,1.1200385999999998,1.1200385999999998,1.324738,3.1138459999999997,1.9982582666666666,1.9982582666666666,1,0,0,0,0
329,1000_to_1099,1049.5,10,10,1,4,1.4406733,1.4406733,1.063293,3.238341,2.0631761555555554,2.0631761555555554,1.4406733,1.4406733,1.063293,3.238341,2.0631761555555554,2.0631761555555554,1,0,0,0,0
38,1000_to_1099,1049.5,10,10,1,3,0.5259440000000001,0.5259440000000001,0.31703800000000004,1.146759,0.6548721333333333,0.6548721333333333,0.5259440000000001,0.5259440000000001,0.31703800000000004,1.146759,0.6548721333333333,0.6548721333333333,1,0,0,0,0
550,1000_to_1099,1049.5,10,10,1,4,1.0620061,1.0620061,0.660483,1.7220639999999998,0.9515112666666666,0.9515112666666666,1.0620061,1.0620061,0.660483,1.7220639999999998,0.9515112666666666,0.9515112666666666,1,0,0,0,0
60,1000_to_1099,1049.5,10,10,1,1,0.6186332999999999,0.6186332999999999,0.74329,1.604078,1.0421052666666666,1.0421052666666666,0.6186332999999999,0.6186332999999999,0.74329,1.604078,1.0421052666666666,1.0421052666666666,1,0,0,0,0
735,1000_to_1099,1049.5,10,10,1,1,0.9714288999999999,0.9714288999999999,0.8450449999999999,1.7569179999999998,1.2588347333333334,1.2588347333333334,0.9714288999999999,0.9714288999999999,0.8450449999999999,1.7569179999999998,1.2588347333333334,1.2588347333333334,1,0,0,0,0
777,1000_to_1099,1049.5,10,10,1,1,0.5275242,0.5275242,0.600351,1.399279,0.8084217777777778,0.8084217777777778,0.5275242,0.5275242,0.600351,1.399279,0.8084217777777778,0.8084217777777778,1,0,0,0,0
811,1000_to_1099,1049.5,10,10,1,4,0.24478340000000004,0.24478340000000004,0.268978,0.455491,0.20454804444444444,0.20454804444444444,0.24478340000000004,0.24478340000000004,0.268978,0.455491,0.20454804444444444,0.20454804444444444,1,0,0,0,0
896,1000_to_1099,1049.5,10,10,1,1,0.7007744,0.7007744,0.464182,1.6640869999999999,0.9961684444444444,0.9961684444444444,0.7007744,0.7007744,0.464182,1.6640869999999999,0.9961684444444444,0.9961684444444444,1,0,0,0,0
942,1000_to_1099,1049.5,10,10,1,5,0.21801720000000002,0.21801720000000002,0.212093,0.357145,0.18885386666666668,0.18885386666666668,0.21801720000000002,0.21801720000000002,0.212093,0.357145,0.18885386666666668,0.18885386666666668,1,0,0,0,0
997,1000_to_1099,1049.5,10,10,2,4,2.5355596,1.9510592500000001,2.226419,7.088425999999999,3.8066310666666667,3.0375043571428573,2.5355596,1.9510592500000001,2.226419,7.088425999999999,3.8066310666666667,3.0375043571428573,0.8,0.2,0,0,0
10,10000_to_10099,10049.5,10,10,1,6,0.5208534,0.5208534,0.969338,1.739347,0.7621876,0.7621876,0.5208534,0.5208534,0.969338,1.739347,0.7621876,0.7621876,1,0,0,0,0
109,10000_to_10099,10049.5,10,10,1,1,2.2126367,2.2126367,2.136913,6.700874,3.0873038444444445,3.0873038444444445,2.2126367,2.2126367,2.136913,6.700874,3.0873038444444445,3.0873038444444445,1,0,0,0,0
112,10000_to_10099,10049.5,10,10,1,1,1.1960231000000001,1.1960231000000001,1.144968,3.058194,2.0105676666666668,2.0105676666666668,1.1960231000000001,1.1960231000000001,1.144968,3.058194,2.0105676666666668,2.0105676666666668,1,0,0,0,0
143,10000_to_10099,10049.5,10,10,1,5,2.2754377999999997,2.2754377999999997,1.618709,4.07044,2.3658523555555555,2.3658523555555555,2.2754377999999997,2.2754377999999997,1.618709,4.07044,2.3658523555555555,2.3658523555555555,1,0,0,0,0
201,10000_to_10099,10049.5,10,10,1,1,1.5480588000000002,1.5480588000000002,1.667616,4.224145,2.370536488888889,2.370536488888889,1.5480588000000002,1.5480588000000002,1.667616,4.224145,2.370536488888889,2.370536488888889,1,0,0,0,0
202,10000_to_10099,10049.5,10,10,4,9,5.8976086,4.286995142857142,5.210946,19.471503,9.398281155555555,6.356443142857143,5.8976086,4.286995142857142,5.210946,19.471503,9.398281155555555,6.356443142857143,0.7,0.1,0.1,0.1,0
217,10000_to_10099,10049.5,10,10,3,6,2.777524,1.788661,3.786897,7.545523000000001,4.368914044444445,2.858397523809524,2.777524,1.788661,3.786897,7.545523000000001,4.368914044444445,2.858397523809524,0.7,0.2,0.1,0,0
326,10000_to_10099,10049.5,10,10,1,1,1.5268333999999997,1.5268333999999997,1.962385,4.399704,2.6209994666666665,2.6209994666666665,1.5268333999999997,1.5268333999999997,1.962385,4.399704,2.6209994666666665,2.6209994666666665,1,0,0,0,0
329,10000_to_10099,10049.5,10,10,1,5,1.9585662,1.9585662,2.0742700000000003,5.961107000000001,3.311577955555556,3.311577955555556,1.9585662,1.9585662,2.0742700000000003,5.961107000000001,3.311577955555556,3.311577955555556,1,0,0,0,0
38,10000_to_10099,10049.5,10,10,1,4,1.6254778,1.6254778,0.729419,2.9202939999999997,1.5844737333333334,1.5844737333333334,1.6254778,1.6254778,0.729419,2.9202939999999997,1.5844737333333334,1.5844737333333334,1,0,0,0,0
550,10000_to_10099,10049.5,10,10,1,4,1.5825285,1.5825285,1.582385,3.40033,2.103024422222222,2.103024422222222,1.5825285,1.5825285,1.582385,3.40033,2.103024422222222,2.103024422222222,1,0,0,0,0
60,10000_to_10099,10049.5,10,10,1,1,1.6947343,1.6947343,1.306451,4.286711,1.952267711111111,1.952267711111111,1.6947343,1.6947343,1.306451,4.286711,1.952267711111111,1.952267711111111,1,0,0,0,0
735,10000_to_10099,10049.5,10,10,1,6,1.8946362,1.8946362,1.545262,3.6005559999999996,2.2676733777777778,2.2676733777777778,1.8946362,1.8946362,1.545262,3.6005559999999996,2.2676733777777778,2.2676733777777778,1,0,0,0,0
777,10000_to_10099,10049.5,10,10,1,5,0.9564723999999998,0.9564723999999998,0.883761,1.997464,1.0902881777777778,1.0902881777777778,0.9564723999999998,0.9564723999999998,0.883761,1.997464,1.0902881777777778,1.0902881777777778,1,0,0,0,0
811,10000_to_10099,10049.5,10,10,1,4,0.2735164,0.2735164,0.201599,0.46174600000000005,0.24866582222222225,0.24866582222222225,0.2735164,0.2735164,0.201599,0.46174600000000005,0.24866582222222225,0.24866582222222225,1,0,0,0,0
896,10000_to_10099,10049.5,10,10,1,1,0.8041727,0.8041727,1.108528,2.627141,1.3692950888888888,1.3692950888888888,0.8041727,0.8041727,1.108528,2.627141,1.3692950888888888,1.3692950888888888,1,0,0,0,0
942,10000_to_10099,10049.5,10,10,3,5,0.4598877,0.05485439999999999,0.52542,0.8629849999999999,0.40042584444444446,0.048457599999999997,0.4598877,0.05485439999999999,0.52542,0.8629849999999999,0.40042584444444446,0.048457599999999997,0.5,0.4,0.1,0,0
997,10000_to_10099,10049.5,10,10,3,3,4.533082299999999,2.1290760000000004,3.875394,12.074112999999999,6.599121355555555,3.0193948,4.533082299999999,2.1290760000000004,3.875394,12.074112999999999,6.599121355555555,3.0193948,0.5,0.4,0.1,0,0
10,10100_to_10199,10149.5,10,10,1,5,0.4721820000000001,0.4721820000000001,0.829187,1.791929,0.7685309333333333,0.7685309333333333,0.4721820000000001,0.4721820000000001,0.829187,1.791929,0.7685309333333333,0.7685309333333333,1,0,0,0,0
109,10100_to_10199,10149.5,10,10,1,1,1.3053095999999997,1.3053095999999997,1.299481,5.190187,2.108326711111111,2.108326711111111,1.3053095999999997,1.3053095999999997,1.299481,5.190187,2.108326711111111,2.108326711111111,1,0,0,0,0
112,10100_to_10199,10149.5,10,10,1,5,1.0894627,1.0894627,1.075651,2.980701,1.6817239333333334,1.6817239333333334,1.0894627,1.0894627,1.075651,2.980701,1.6817239333333334,1.6817239333333334,1,0,0,0,0
143,10100_to_10199,10149.5,10,10,1,7,1.4444085,1.4444085,1.539366,4.091771,2.2844505111111113,2.2844505111111113,1.4444085,1.4444085,1.539366,4.091771,2.2844505111111113,2.2844505111111113,1,0,0,0,0
