host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2
196,1000_to_1099,1049.5,10,10,1,5,4.3222866,4.3222866,3.739979,8.072299,5.5966436,5.5966436,4.3222866,4.3222866,3.739979,8.072299,5.5966436,5.5966436,1,0
287,1000_to_1099,1049.5,10,10,1,1,5.5695849,5.5695849,6.72926,16.395557,8.688500911111111,8.688500911111111,5.5695849,5.5695849,6.72926,16.395557,8.688500911111111,8.688500911111111,1,0
308,1000_to_1099,1049.5,10,10,1,1,4.928070200000001,4.928070200000001,4.870476,9.24229,6.281135777777778,6.281135777777778,4.928070200000001,4.928070200000001,4.870476,9.24229,6.281135777777778,6.281135777777778,1,0
318,1000_to_1099,1049.5,10,10,1,1,0.7132318000000001,0.7132318000000001,0.8939539999999999,1.4749830000000002,0.7344056,0.7344056,0.7132318000000001,0.7132318000000001,0.8939539999999999,1.4749830000000002,0.7344056,0.7344056,1,0
340,1000_to_1099,1049.5,10,10,1,7,1.4547136999999999,1.4547136999999999,1.473589,2.915852,1.722229888888889,1.722229888888889,1.4547136999999999,1.4547136999999999,1.473589,2.915852,1.722229888888889,1.722229888888889,1,0
494,1000_to_1099,1049.5,10,10,1,2,8.070093400000001,8.070093400000001,8.605565,19.117517,11.3679764,11.3679764,8.070093400000001,8.070093400000001,8.605565,19.117517,11.3679764,11.3679764,1,0
524,1000_to_1099,1049.5,10,10,1,1,0.41785269999999997,0.41785269999999997,0.590614,0.7666429999999999,0.2958907333333333,0.2958907333333333,0.41785269999999997,0.41785269999999997,0.590614,0.7666429999999999,0.2958907333333333,0.2958907333333333,1,0
861,1000_to_1099,1049.5,10,10,1,1,0.27485220000000005,0.27485220000000005,0.267418,0.465097,0.1794892,0.1794892,0.27485220000000005,0.27485220000000005,0.267418,0.465097,0.1794892,0.1794892,1,0
196,10200_to_10299,10249.5,10,10,2,6,2.8923055,1.8472544999999998,3.1613759999999997,5.610358,3.682644777777778,2.8930805,2.8923055,1.8472544999999998,3.1613759999999997,5.610358,3.682644777777778,2.8930805,0.8,0.2
287,10200_to_10299,10249.5,10,10,1,1,2.6975044,2.6975044,1.949202,6.221379000000001,4.237134533333333,4.237134533333333,2.6975044,2.6975044,1.949202,6.221379000000001,4.237134533333333,4.237134533333333,1,0
308,10200_to_10299,10249.5,10,10,1,1,2.35122,2.35122,2.624411,5.492031000000001,3.5089978222222222,3.5089978222222222,2.35122,2.35122,2.624411,5.492031000000001,3.5089978222222222,3.5089978222222222,1,0
318,10200_to_10299,10249.5,10,10,1,1,0.7889522999999999,0.7889522999999999,0.7913129999999999,1.3176240000000001,0.5912546444444444,0.5912546444444444,0.7889522999999999,0.7889522999999999,0.7913129999999999,1.3176240000000001,0.5912546444444444,0.5912546444444444,1,0
