host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7,prop.gp.8
0,1000_to_1099,1049.5,10,10,1,3,0.4187161,0.4187161,0.687553,1.379531,0.6605085111111111,0.6605085111111111,0.4187161,0.4187161,0.687553,1.379531,0.6605085111111111,0.6605085111111111,1,0,0,0,0,0,0,0
157,1000_to_1099,1049.5,10,10,3,7,2.1128370999999997,1.0189895714285715,2.132695,3.544432,1.8342980222222223,1.563718380952381,2.1128370999999997,1.0189895714285715,2.132695,3.544432,1.8342980222222223,1.563718380952381,0.7,0.2,0.1,0,0,0,0,0
198,1000_to_1099,1049.5,10,10,1,1,1.2086830999999998,1.2086830999999998,0.98073,2.9515260000000003,1.7945807777777778,1.7945807777777778,1.2086830999999998,1.2086830999999998,0.98073,2.9515260000000003,1.7945807777777778,1.7945807777777778,1,0,0,0,0,0,0,0
207,1000_to_1099,1049.5,10,10,1,1,0.9998471,0.9998471,0.705088,2.963923,1.4789127777777777,1.4789127777777777,0.9998471,0.9998471,0.705088,2.963923,1.4789127777777777,1.4789127777777777,1,0,0,0,0,0,0,0
242,1000_to_1099,1049.5,10,10,2,5,0.1609864,0.0871242857142857,0.16982599999999998,0.31221000000000004,0.17936617777777777,0.12033333333333333,0.1609864,0.0871242857142857,0.16982599999999998,0.31221000000000004,0.17936617777777777,0.12033333333333333,0.7,0.3,0,0,0,0,0,0
273,1000_to_1099,1049.5,10,10,1,1,0.3404338,0.3404338,0.49833399999999994,0.7906339999999998,0.33793853333333335,0.33793853333333335,0.3404338,0.3404338,0.49833399999999994,0.7906339999999998,0.33793853333333335,0.33793853333333335,1,0,0,0,0,0,0,0
432,1000_to_1099,1049.5,10,10,1,1,0.6951537999999999,0.6951537999999999,0.873104,1.5493179999999998,0.8107915555555555,0.8107915555555555,0.6951537999999999,0.6951537999999999,0.873104,1.5493179999999998,0.8107915555555555,0.8107915555555555,1,0,0,0,0,0,0,0
513,1000_to_1099,1049.5,10,10,3,3,3.9071554999999996,1.1754324999999999,3.181226,5.693428000000001,3.101534688888889,1.925053,3.9071554999999996,1.1754324999999999,3.181226,5.693428000000001,3.101534688888889,1.925053,0.6,0.3,0.1,0,0,0,0,0
572,1000_to_1099,1049.5,10,10,1,3,0.5070403,0.5070403,0.407337,1.2371439999999998,0.8068700666666667,0.8068700666666667,0.5070403,0.5070403,0.407337,1.2371439999999998,0.8068700666666667,0.8068700666666667,1,0,0,0,0,0,0,0
634,1000_to_1099,1049.5,10,10,1,2,0.8678853999999998,0.8678853999999998,0.818481,2.0639309999999997,1.1388939111111112,1.1388939111111112,0.8678853999999998,0.8678853999999998,0.818481,2.0639309999999997,1.1388939111111112,1.1388939111111112,1,0,0,0,0,0,0,0
789,1000_to_1099,1049.5,10,10,3,3,1.0839727,0.3030184285714285,0.82828,1.9794630000000002,1.144239488888889,0.48072619047619053,1.0839727,0.3030184285714285,0.82828,1.9794630000000002,1.144239488888889,0.48072619047619053,0.7,0.2,0.1,0,0,0,0,0
832,1000_to_1099,1049.5,10,10,1,4,0.5386901999999999,0.5386901999999999,0.426455,1.445158,0.7930154666666667,0.7930154666666667,0.5386901999999999,0.5386901999999999,0.426455,1.445158,0.7930154666666667,0.7930154666666667,1,0,0,0,0,0,0,0
856,1000_to_1099,1049.5,10,10,1,1,0.1138316,0.1138316,0.129863,0.32692699999999997,0.15329746666666666,0.15329746666666666,0.1138316,0.1138316,0.129863,0.32692699999999997,0.15329746666666666,0.15329746666666666,1,0,0,0,0,0,0,0
0,10000_to_10099,10049.5,10,10,2,2,1.5529001,0.9829931111111109,2.449879,3.7075180000000003,1.7912546,1.3808502222222223,1.5529001,0.9829931111111109,2.449879,3.7075180000000003,1.7912546,1.3808502222222223,0.9,0.1,0,0,0,0,0,0
157,10000_to_10099,10049.5,10,10,4,5,4.870332500000001,5.6809597499999995,10.774653999999998,15.206821999999999,6.984011799999999,8.960252166666667,4.870332500000001,5.6809597499999995,10.774653999999998,15.206821999999999,6.984011799999999,8.960252166666667,0.4,0.3,0.2,0.1,0,0,0,0
198,10000_to_10099,10049.5,10,10,1,1,2.9963625,2.9963625,2.212832,8.324936999999998,4.574348333333333,4.574348333333333,2.9963625,2.9963625,2.212832,8.324936999999998,4.574348333333333,4.574348333333333,1,0,0,0,0,0,0,0
207,10000_to_10099,10049.5,10,10,2,2,6.6508189,1.6257221666666666,8.16503,16.652614,8.563958555555557,2.7859338,6.6508189,1.6257221666666666,8.16503,16.652614,8.563958555555557,2.7859338,0.6,0.4,0,0,0,0,0,0
242,10000_to_10099,10049.5,10,10,1,7,0.2722044,0.2722044,0.239549,0.48014299999999993,0.27990519999999997,0.27990519999999997,0.2722044,0.2722044,0.239549,0.48014299999999993,0.27990519999999997,0.27990519999999997,1,0,0,0,0,0,0,0
273,10000_to_10099,10049.5,10,10,1,1,0.5432911,0.5432911,1.0181689999999999,1.691219,0.7193478444444444,0.7193478444444444,0.5432911,0.5432911,1.0181689999999999,1.691219,0.7193478444444444,0.7193478444444444,1,0,0,0,0,0,0,0
432,10000_to_10099,10049.5,10,10,1,1,1.4237059,1.4237059,1.435105,3.2226969999999997,1.9611667333333334,1.9611667333333334,1.4237059,1.4237059,1.435105,3.2226969999999997,1.9611667333333334,1.9611667333333334,1,0,0,0,0,0,0,0
513,10000_to_10099,10049.5,10,10,3,3,7.397766,4.248802666666667,5.39165,14.979815,9.842511822222223,6.374554533333334,7.397766,4.248802666666667,5.39165,14.979815,9.842511822222223,6.374554533333334,0.6,0.3,0.1,0,0,0,0,0
572,10000_to_10099,10049.5,10,10,2,3,2.7788881,1.812519375,2.4764559999999998,6.08439,3.2791886444444445,2.9413496785714286,2.7788881,1.812519375,2.4764559999999998,6.08439,3.2791886444444445,2.9413496785714286,0.8,0.2,0,0,0,0,0,0
634,10000_to_10099,10049.5,10,10,1,3,3.6018172,3.6018172,2.912395,8.824944000000002,4.259130266666667,4.259130266666667,3.6018172,3.6018172,2.912395,8.824944000000002,4.259130266666667,4.259130266666667,1,0,0,0,0,0,0,0
789,10000_to_10099,10049.5,10,10,3,3,2.5279382,0.7729575714285714,4.555275,7.141406999999999,3.106020044444444,0.8968405714285714,2.5279382,0.7729575714285714,4.555275,7.141406999999999,3.106020044444444,0.8968405714285714,0.7,0.2,0.1,0,0,0,0,0
832,10000_to_10099,10049.5,10,10,1,1,1.4108441,1.4108441,1.162999,3.345729,1.6010121555555554,1.6010121555555554,1.4108441,1.4108441,1.162999,3.345729,1.6010121555555554,1.6010121555555554,1,0,0,0,0,0,0,0
856,10000_to_10099,10049.5,10,10,1,1,0.28328739999999997,0.28328739999999997,0.320847,0.626417,0.3547437333333333,0.3547437333333333,0.28328739999999997,0.28328739999999997,0.320847,0.626417,0.3547437333333333,0.3547437333333333,1,0,0,0,0,0,0,0
0,10100_to_10199,10149.5,10,10,1,3,1.2645424,1.2645424,1.175651,2.970367,1.7293943999999999,1.7293943999999999,1.2645424,1.2645424,1.175651,2.970367,1.7293943999999999,1.7293943999999999,1,0,0,0,0,0,0,0
157,10100_to_10199,10149.5,10,10,2,6,4.7340431999999995,4.761939999999999,5.127076,9.315869,5.508094177777777,5.575192722222222,4.7340431999999995,4.761939999999999,5.127076,9.315869,5.508094177777777,5.575192722222222,0.9,0.1,0,0,0,0,0,0
198,10100_to_10199,10149.5,10,10,1,1,3.9525163000000005,3.9525163000000005,3.355332,11.301280000000002,5.459448377777778,5.459448377777778,3.9525163000000005,3.9525163000000005,3.355332,11.301280000000002,5.459448377777778,5.459448377777778,1,0,0,0,0,0,0,0
207,10100_to_10199,10149.5,10,10,1,1,3.1541970999999998,3.1541970999999998,2.917686,9.820209,4.8405726,4.8405726,3.1541970999999998,3.1541970999999998,2.917686,9.820209,4.8405726,4.8405726,1,0,0,0,0,0,0,0
242,10100_to_10199,10149.5,10,10,2,7,0.3561415,0.22781185714285712,0.337037,0.6527989999999999,0.40089984444444443,0.27544838095238094,0.3561415,0.22781185714285712,0.337037,0.6527989999999999,0.40089984444444443,0.27544838095238094,0.7,0.3,0,0,0,0,0,0
273,10100_to_10199,10149.5,10,10,1,1,0.6253984,0.6253984,0.8079890000000001,1.5525660000000001,0.6858525333333334,0.6858525333333334,0.6253984,0.6253984,0.8079890000000001,1.5525660000000001,0.6858525333333334,0.6858525333333334,1,0,0,0,0,0,0,0
432,10100_to_10199,10149.5,10,10,1,1,1.6805902,1.6805902,1.982165,3.7782250000000004,2.185026533333333,2.185026533333333,1.6805902,1.6805902,1.982165,3.7782250000000004,2.185026533333333,2.185026533333333,1,0,0,0,0,0,0,0
513,10100_to_10199,10149.5,10,10,3,3,7.8036334,3.7780454999999997,4.900372,17.725679000000003,9.6896404,5.856693,7.8036334,3.7780454999999997,4.900372,17.725679000000003,9.6896404,5.856693,0.6,0.3,0.1,0,0,0,0,0
572,10100_to_10199,10149.5,10,10,2,2,3.1456435,1.4277496250000001,3.155603,6.364352,3.1673216222222225,2.299184892857143,3.1456435,1.4277496250000001,3.155603,6.364352,3.1673216222222225,2.299184892857143,0.8,0.2,0,0,0,0,0,0
