host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6
100,1000_to_1099,1049.5,20,20,1,5,0.32953245,0.32953245,0.346039,0.7221679999999999,0.4385856052631579,0.4385856052631579,0.32953245,0.32953245,0.346039,0.7221679999999999,0.4385856052631579,0.4385856052631579,1,0,0,0,0,0
103,1000_to_1099,1049.5,20,20,1,14,0.89502895,0.89502895,0.7931870000000001,2.2081830000000005,1.4238318894736843,1.4238318894736843,0.89502895,0.89502895,0.7931870000000001,2.2081830000000005,1.4238318894736843,1.4238318894736843,1,0,0,0,0,0
108,1000_to_1099,1049.5,20,20,1,1,0.06450320000000001,0.06450320000000001,0.108569,0.21638199999999996,0.0929580947368421,0.0929580947368421,0.06450320000000001,0.06450320000000001,0.108569,0.21638199999999996,0.0929580947368421,0.0929580947368421,1,0,0,0,0,0
112,1000_to_1099,1049.5,20,20,1,1,0.4133277000000001,0.4133277000000001,0.179944,0.7155070000000001,0.41190806315789474,0.41190806315789474,0.4133277000000001,0.4133277000000001,0.179944,0.7155070000000001,0.41190806315789474,0.41190806315789474,1,0,0,0,0,0
120,1000_to_1099,1049.5,20,20,1,1,4.11502945,4.11502945,3.044685,9.525634,6.919340636842105,6.919340636842105,4.11502945,4.11502945,3.044685,9.525634,6.919340636842105,6.919340636842105,1,0,0,0,0,0
121,1000_to_1099,1049.5,20,20,1,1,0.0895832,0.0895832,0.08232999999999999,0.198585,0.12081031578947368,0.12081031578947368,0.0895832,0.0895832,0.08232999999999999,0.198585,0.12081031578947368,0.12081031578947368,1,0,0,0,0,0
128,1000_to_1099,1049.5,20,20,1,1,0.15108385000000002,0.15108385000000002,0.172062,0.41202,0.1889295,0.1889295,0.15108385000000002,0.15108385000000002,0.172062,0.41202,0.1889295,0.1889295,1,0,0,0,0,0
137,1000_to_1099,1049.5,20,20,1,1,0.9400234499999998,0.9400234499999998,0.71176,2.17396,1.4367652789473684,1.4367652789473684,0.9400234499999998,0.9400234499999998,0.71176,2.17396,1.4367652789473684,1.4367652789473684,1,0,0,0,0,0
139,1000_to_1099,1049.5,20,20,1,1,3.0743468000000007,3.0743468000000007,2.539315,7.575016,5.182157094736842,5.182157094736842,3.0743468000000007,3.0743468000000007,2.539315,7.575016,5.182157094736842,5.182157094736842,1,0,0,0,0,0
142,1000_to_1099,1049.5,20,20,4,4,12.6055591,2.2257670909090908,16.382782,33.877334,17.743765768421053,3.6720169454545455,12.6055591,2.2257670909090908,16.382782,33.877334,17.743765768421053,3.6720169454545455,0.55,0.3,0.1,0.05,0,0
145,1000_to_1099,1049.5,20,20,2,13,3.3376875499999996,3.027916124999999,3.271752,7.6096770000000005,4.942460015789473,4.373361383333333,3.3376875499999996,3.027916124999999,3.271752,7.6096770000000005,4.942460015789473,4.373361383333333,0.8,0.2,0,0,0,0
146,1000_to_1099,1049.5,20,20,4,4,8.390811199999998,3.69247275,8.626241,18.822886,12.571213968421054,3.5113854285714288,8.390811199999998,3.69247275,8.626241,18.822886,12.571213968421054,3.5113854285714288,0.4,0.35,0.15,0.1,0,0
152,1000_to_1099,1049.5,20,20,4,8,8.31213425,6.376889333333334,9.386989999999999,19.459176999999997,12.851374952631579,9.516217515151515,8.31213425,6.376889333333334,9.386989999999999,19.459176999999997,12.851374952631579,9.516217515151515,0.6,0.3,0.05,0.05,0,0
154,1000_to_1099,1049.5,20,20,1,1,4.553746650000001,4.553746650000001,4.944723,10.224128,6.174964521052631,6.174964521052631,4.553746650000001,4.553746650000001,4.944723,10.224128,6.174964521052631,6.174964521052631,1,0,0,0,0,0
159,1000_to_1099,1049.5,20,20,1,5,0.49284419999999995,0.49284419999999995,0.357294,0.9870289999999999,0.6132903157894737,0.6132903157894737,0.49284419999999995,0.49284419999999995,0.357294,0.9870289999999999,0.6132903157894737,0.6132903157894737,1,0,0,0,0,0
