host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
10,425,trans,10,10,10/10,10
10,502,none,9,10,9/10,10
10,502,trans,1,10,1/10,10
11,115,none,1,10,1/10,10
11,115,trans,9,10,9/10,10
11,120,none,3,10,3/10,8
11,120,trans,5,10,5/10,8
11,14,none,1,10,1/10,10
11,14,trans,9,10,9/10,10
11,19,none,7,10,7/10,7
11,21,complex,3,10,3/10,10
11,21,trans,7,10,7/10,10
11,274,none,1,10,1/10,9
11,274,trans,8,10,8/10,9
11,347,none,2,10,2/10,10
11,347,trans,8,10,8/10,10
11,369,none,7,10,7/10,7
11,374,complex,6,10,6/10,10
11,374,trans,4,10,4/10,10
11,383,none,8,10,8/10,10
11,383,trans,2,10,2/10,10
11,389,none,1,10,1/10,10
11,389,trans,9,10,9/10,10
11,40,none,2,10,2/10,8
11,40,trans,6,10,6/10,8
11,408,none,10,10,10/10,10
11,499,none,10,10,10/10,10
11,511,none,8,10,8/10,9
11,511,trans,1,10,1/10,9
11,549,complex,1,10,1/10,10
11,549,none,9,10,9/10,10
11,550,none,1,10,1/10,10
11,550,trans,9,10,9/10,10
11,638,complex,1,10,1/10,10
11,638,none,8,10,8/10,10
11,638,trans,1,10,1/10,10
11,680,none,1,10,1/10,10
11,680,trans,9,10,9/10,10
11,70,complex,2,10,2/10,9
11,70,trans,7,10,7/10,9
11,74,complex,1,10,1/10,7
11,74,none,3,10,3/10,7
11,74,trans,3,10,3/10,7
11,749,complex,1,10,1/10,10
11,749,trans,9,10,9/10,10
11,78,complex,4,10,4/10,10
11,78,none,2,10,2/10,10
11,78,trans,4,10,4/10,10
120,74,complex,1,10,1/10,10
120,74,none,4,10,4/10,10
120,74,trans,3,10,3/10,10
14,260,trans,10,10,10/10,10
14,389,none,10,10,10/10,10
14,66,trans,10,10,10/10,10
14,703,trans,10,10,10/10,10
14,983,trans,10,10,10/10,10
19,408,none,7,10,7/10,7
19,499,none,7,10,7/10,7
19,511,none,6,10,6/10,6
19,517,trans,10,10,10/10,10
19,549,none,7,10,7/10,10
19,638,none,6,10,6/10,6
198,443,complex,1,10,1/10,10
198,73,none,5,10,5/10,10
198,73,trans,5,10,5/10,10
21,174,trans,10,10,10/10,10
21,255,none,1,10,1/10,10
21,255,trans,9,10,9/10,10
21,36,complex,1,10,1/10,10
21,36,trans,9,10,9/10,10
21,443,complex,1,10,1/10,10
21,443,trans,9,10,9/10,10
21,712,trans,10,10,10/10,10
21,951,complex,2,10,2/10,10
21,951,trans,8,10,8/10,10
23,70,complex,2,10,2/10,10
257,374,complex,5,10,5/10,10
257,619,trans,10,10,10/10,10
257,665,trans,10,10,10/10,10
260,66,none,10,10,10/10,10
260,983,none,10,10,10/10,10
28,78,complex,4,10,4/10,10
28,78,none,2,10,2/10,10
29,399,none,10,10,10/10,10
29,74,none,2,10,2/10,10
36,536,complex,1,10,1/10,10
36,536,none,2,10,2/10,10
36,536,trans,7,10,7/10,10
369,383,none,7,10,7/10,7
369,408,none,7,10,7/10,7
369,499,none,7,10,7/10,7
369,511,none,8,10,8/10,9
369,549,none,7,10,7/10,7
369,638,none,7,10,7/10,9
374,257,trans,5,10,5/10,10
383,408,none,8,10,8/10,8
383,499,none,8,10,8/10,8
383,511,none,7,10,7/10,7
383,549,none,8,10,8/10,8
383,638,none,8,10,8/10,8
399,10,trans,10,10,10/10,10
399,502,trans,9,10,9/10,9
399,74,none,2,10,2/10,10
408,499,none,10,10,10/10,10
408,511,none,8,10,8/10,8
408,549,none,10,10,10/10,10
408,638,none,9,10,9/10,9
443,198,trans,9,10,9/10,10
495,78,complex,3,10,3/10,10
495,78,none,2,10,2/10,10
499,511,none,8,10,8/10,8
499,549,none,10,10,10/10,10
499,638,none,9,10,9/10,9
50,192,trans,10,10,10/10,10
50,630,trans,10,10,10/10,10
50,74,none,1,10,1/10,10
511,369,trans,1,10,1/10,9
511,549,none,8,10,8/10,8
511,638,none,9,10,9/10,10
549,19,trans,3,10,3/10,10
549,478,trans,10,10,10/10,10
549,638,none,9,10,9/10,9
549,687,complex,1,10,1/10,10
549,687,trans,9,10,9/10,10
630,952,none,4,10,4/10,10
630,952,trans,6,10,6/10,10
638,147,trans,10,10,10/10,10
638,369,trans,2,10,2/10,9
638,511,trans,1,10,1/10,10
638,922,none,1,10,1/10,10
638,922,trans,9,10,9/10,10
66,983,none,10,10,10/10,10
70,23,trans,8,10,8/10,10
74,120,trans,2,10,2/10,10
74,29,trans,8,10,8/10,10
74,399,trans,8,10,8/10,10
74,50,trans,9,10,9/10,10
78,28,trans,4,10,4/10,10
78,495,trans,5,10,5/10,10
921,922,none,3,10,3/10,10
922,921,trans,7,10,7/10,10
