host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
237,557,none,8,10,8/10,10
320,42,complex,3,10,3/10,10
350,162,trans,10,10,10/10,10
350,197,trans,10,10,10/10,10
350,200,trans,10,10,10/10,10
350,237,trans,8,10,8/10,8
350,42,complex,2,10,2/10,10
350,42,trans,8,10,8/10,10
350,557,complex,1,10,1/10,10
350,557,trans,9,10,9/10,10
350,679,complex,2,10,2/10,10
350,679,none,1,10,1/10,10
350,679,trans,7,10,7/10,10
350,826,none,1,10,1/10,10
350,826,trans,9,10,9/10,10
350,99,trans,10,10,10/10,10
42,320,trans,7,10,7/10,10
545,979,none,6,10,6/10,6
557,205,trans,10,10,10/10,10
557,237,trans,2,10,2/10,10
557,545,trans,10,10,10/10,10
557,979,complex,1,10,1/10,10
557,979,trans,9,10,9/10,10
679,343,trans,10,10,10/10,10
679,757,complex,7,10,7/10,10
679,757,trans,3,10,3/10,10
757,832,complex,7,10,7/10,10
757,832,trans,3,10,3/10,10
826,134,trans,10,10,10/10,10
