host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4
100,1000_to_1099,1049.5,10,10,1,1,1.3359277000000003,1.3359277000000003,0.90732,3.019799,2.207320911111111,2.207320911111111,1.3359277000000003,1.3359277000000003,0.90732,3.019799,2.207320911111111,2.207320911111111,1,0,0,0
147,1000_to_1099,1049.5,10,10,2,2,3.5543861999999997,3.1992844999999996,3.051683,7.962777,5.609450311111111,4.695579933333334,3.5543861999999997,3.1992844999999996,3.051683,7.962777,5.609450311111111,4.695579933333334,0.6,0.4,0,0
149,1000_to_1099,1049.5,10,10,1,1,1.0233982999999998,1.0233982999999998,1.070204,2.6321889999999994,1.7140523333333333,1.7140523333333333,1.0233982999999998,1.0233982999999998,1.070204,2.6321889999999994,1.7140523333333333,1.7140523333333333,1,0,0,0
166,1000_to_1099,1049.5,10,10,2,4,2.2553674,1.777529375,1.781211,5.485361,3.4125524888888887,2.8613190357142857,2.2553674,1.777529375,1.781211,5.485361,3.4125524888888887,2.8613190357142857,0.8,0.2,0,0
167,1000_to_1099,1049.5,10,10,1,2,0.7819261999999999,0.7819261999999999,0.493938,1.481043,1.1001342666666667,1.1001342666666667,0.7819261999999999,0.7819261999999999,0.493938,1.481043,1.1001342666666667,1.1001342666666667,1,0,0,0
225,1000_to_1099,1049.5,10,10,3,3,3.5622066000000006,1.8022685,4.450952000000001,9.010930000000002,4.471946,2.746836714285714,3.5622066000000006,1.8022685,4.450952000000001,9.010930000000002,4.471946,2.746836714285714,0.8,0.1,0.1,0
237,1000_to_1099,1049.5,10,10,1,4,0.12449090000000003,0.12449090000000003,0.093721,0.283829,0.17295433333333332,0.17295433333333332,0.12449090000000003,0.12449090000000003,0.093721,0.283829,0.17295433333333332,0.17295433333333332,1,0,0,0
264,1000_to_1099,1049.5,10,10,1,2,0.5691366,0.5691366,0.6609470000000001,1.2086500000000002,0.7603718222222222,0.7603718222222222,0.5691366,0.5691366,0.6609470000000001,1.2086500000000002,0.7603718222222222,0.7603718222222222,1,0,0,0
456,1000_to_1099,1049.5,10,10,1,8,0.04709600000000001,0.04709600000000001,0.053704,0.10161800000000001,0.06270746666666667,0.06270746666666667,0.04709600000000001,0.04709600000000001,0.053704,0.10161800000000001,0.06270746666666667,0.06270746666666667,1,0,0,0
661,1000_to_1099,1049.5,10,10,2,5,2.3396323000000003,2.116980888888889,2.622376,5.491624,3.4877746,3.1835292777777777,2.3396323000000003,2.116980888888889,2.622376,5.491624,3.4877746,3.1835292777777777,0.9,0.1,0,0
710,1000_to_1099,1049.5,10,10,1,1,0.5725393999999999,0.5725393999999999,0.554548,1.4306480000000001,0.9457136444444445,0.9457136444444445,0.5725393999999999,0.5725393999999999,0.554548,1.4306480000000001,0.9457136444444445,0.9457136444444445,1,0,0,0
814,1000_to_1099,1049.5,10,10,1,1,1.7668301,1.7668301,2.8755040000000003,5.003154,2.957849888888889,2.957849888888889,1.7668301,1.7668301,2.8755040000000003,5.003154,2.957849888888889,2.957849888888889,1,0,0,0
93,1000_to_1099,1049.5,10,10,2,6,0.18194009999999997,0.1931581428571428,0.24531799999999998,0.479895,0.3082833555555556,0.2915112380952381,0.18194009999999997,0.1931581428571428,0.24531799999999998,0.479895,0.3082833555555556,0.2915112380952381,0.7,0.3,0,0
100,10000_to_10099,10049.5,10,10,1,1,1.2335112000000001,1.2335112000000001,0.905019,3.20639,2.0497630222222223,2.0497630222222223,1.2335112000000001,1.2335112000000001,0.905019,3.20639,2.0497630222222223,2.0497630222222223,1,0,0,0
147,10000_to_10099,10049.5,10,10,1,1,3.0117264,3.0117264,2.02314,6.838589000000001,4.799824577777778,4.799824577777778,3.0117264,3.0117264,2.02314,6.838589000000001,4.799824577777778,4.799824577777778,1,0,0,0
149,10000_to_10099,10049.5,10,10,1,1,0.9960912000000001,0.9960912000000001,0.990398,2.2412599999999996,1.680254622222222,1.680254622222222,0.9960912000000001,0.9960912000000001,0.990398,2.2412599999999996,1.680254622222222,1.680254622222222,1,0,0,0
