host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
140,176,trans,9,10,9/10,9
140,225,complex,4,10,4/10,10
140,282,trans,10,10,10/10,10
140,361,trans,10,10,10/10,10
176,361,none,9,10,9/10,10
225,140,trans,6,10,6/10,10
272,400,none,10,10,10/10,10
272,84,trans,10,10,10/10,10
272,868,trans,10,10,10/10,10
272,927,trans,6,10,6/10,6
272,969,none,7,10,7/10,7
361,176,trans,1,10,1/10,10
400,969,none,7,10,7/10,10
400,969,trans,3,10,3/10,10
84,927,none,6,10,6/10,10
84,927,trans,4,10,4/10,10
969,225,trans,10,10,10/10,10
