host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6
117,1000_to_1099,1049.5,10,10,1,1,0.16882899999999995,0.16882899999999995,0.180245,0.399049,0.2221464,0.2221464,0.16882899999999995,0.16882899999999995,0.180245,0.399049,0.2221464,0.2221464,1,0,0,0,0,0
121,1000_to_1099,1049.5,10,10,1,1,0.19907139999999995,0.19907139999999995,0.121843,0.374584,0.19182573333333333,0.19182573333333333,0.19907139999999995,0.19907139999999995,0.121843,0.374584,0.19182573333333333,0.19182573333333333,1,0,0,0,0,0
123,1000_to_1099,1049.5,10,10,1,1,0.739066,0.739066,0.894455,1.946029,0.8969830666666667,0.8969830666666667,0.739066,0.739066,0.894455,1.946029,0.8969830666666667,0.8969830666666667,1,0,0,0,0,0
158,1000_to_1099,1049.5,10,10,4,5,3.1331987000000003,0.9012862500000001,2.862475,8.253377,4.681996244444444,1.0493951666666665,3.1331987000000003,0.9012862500000001,2.862475,8.253377,4.681996244444444,1.0493951666666665,0.4,0.3,0.2,0.1,0,0
16,1000_to_1099,1049.5,10,10,1,2,2.2797908,2.2797908,2.646276,5.860550999999999,3.155605511111111,3.155605511111111,2.2797908,2.2797908,2.646276,5.860550999999999,3.155605511111111,3.155605511111111,1,0,0,0,0,0
166,1000_to_1099,1049.5,10,10,1,5,0.8005563,0.8005563,0.810836,2.130493,0.9159669555555555,0.9159669555555555,0.8005563,0.8005563,0.810836,2.130493,0.9159669555555555,0.9159669555555555,1,0,0,0,0,0
180,1000_to_1099,1049.5,10,10,1,1,0.22704039999999998,0.22704039999999998,0.210833,0.501765,0.1936307111111111,0.1936307111111111,0.22704039999999998,0.22704039999999998,0.210833,0.501765,0.1936307111111111,0.1936307111111111,1,0,0,0,0,0
186,1000_to_1099,1049.5,10,10,1,4,0.2785596999999999,0.2785596999999999,0.354552,0.7554509999999999,0.31632877777777774,0.31632877777777774,0.2785596999999999,0.2785596999999999,0.354552,0.7554509999999999,0.31632877777777774,0.31632877777777774,1,0,0,0,0,0
187,1000_to_1099,1049.5,10,10,1,1,0.35262709999999997,0.35262709999999997,0.27881100000000003,0.55278,0.34971215555555557,0.34971215555555557,0.35262709999999997,0.35262709999999997,0.27881100000000003,0.55278,0.34971215555555557,0.34971215555555557,1,0,0,0,0,0
193,1000_to_1099,1049.5,10,10,1,4,0.7086365000000001,0.7086365000000001,0.612778,1.989747,1.0326956666666667,1.0326956666666667,0.7086365000000001,0.7086365000000001,0.612778,1.989747,1.0326956666666667,1.0326956666666667,1,0,0,0,0,0
209,1000_to_1099,1049.5,10,10,1,4,0.5751029,0.5751029,0.676159,1.492616,0.9154628222222222,0.9154628222222222,0.5751029,0.5751029,0.676159,1.492616,0.9154628222222222,0.9154628222222222,1,0,0,0,0,0
224,1000_to_1099,1049.5,10,10,1,9,0.6589748999999998,0.6589748999999998,0.897575,1.3976,0.8021011777777778,0.8021011777777778,0.6589748999999998,0.6589748999999998,0.897575,1.3976,0.8021011777777778,0.8021011777777778,1,0,0,0,0,0
230,1000_to_1099,1049.5,10,10,1,4,0.9189141999999999,0.9189141999999999,0.8700969999999999,2.400356,1.2506694666666665,1.2506694666666665,0.9189141999999999,0.9189141999999999,0.8700969999999999,2.400356,1.2506694666666665,1.2506694666666665,1,0,0,0,0,0
25,1000_to_1099,1049.5,10,10,2,4,3.254317999999999,1.8024271111111108,4.538328,7.040946,3.5918527555555557,2.9046271666666668,3.254317999999999,1.8024271111111108,4.538328,7.040946,3.5918527555555557,2.9046271666666668,0.9,0.1,0,0,0,0
257,1000_to_1099,1049.5,10,10,2,4,2.0233809999999997,0.833100888888889,2.055406,3.468886,1.6512512444444445,1.3419373333333333,2.0233809999999997,0.833100888888889,2.055406,3.468886,1.6512512444444445,1.3419373333333333,0.9,0.1,0,0,0,0
26,1000_to_1099,1049.5,10,10,2,6,2.2065320999999996,2.0342088888888887,2.1686249999999996,3.9639079999999995,2.657137311111111,2.423303222222222,2.2065320999999996,2.0342088888888887,2.1686249999999996,3.9639079999999995,2.657137311111111,2.423303222222222,0.9,0.1,0,0,0,0
270,1000_to_1099,1049.5,10,10,1,1,0.2300185,0.2300185,0.277936,0.5331670000000001,0.26072406666666664,0.26072406666666664,0.2300185,0.2300185,0.277936,0.5331670000000001,0.26072406666666664,0.26072406666666664,1,0,0,0,0,0
279,1000_to_1099,1049.5,10,10,1,1,0.35045439999999994,0.35045439999999994,0.441932,0.913006,0.4726430222222222,0.4726430222222222,0.35045439999999994,0.35045439999999994,0.441932,0.913006,0.4726430222222222,0.4726430222222222,1,0,0,0,0,0
322,1000_to_1099,1049.5,10,10,1,3,1.87337,1.87337,2.007958,3.289891,1.5961229777777777,1.5961229777777777,1.87337,1.87337,2.007958,3.289891,1.5961229777777777,1.5961229777777777,1,0,0,0,0,0
367,1000_to_1099,1049.5,10,10,1,1,0.035241800000000004,0.035241800000000004,0.053136,0.10239000000000001,0.046198888888888894,0.046198888888888894,0.035241800000000004,0.035241800000000004,0.053136,0.10239000000000001,0.046198888888888894,0.046198888888888894,1,0,0,0,0,0
390,1000_to_1099,1049.5,10,10,2,6,2.6171308,0.829087,3.004282,6.842922,3.6241304,0.8471846,2.6171308,0.829087,3.004282,6.842922,3.6241304,0.8471846,0.5,0.5,0,0,0,0
404,1000_to_1099,1049.5,10,10,1,3,1.0551393,1.0551393,0.97483,2.522,1.5252183333333333,1.5252183333333333,1.0551393,1.0551393,0.97483,2.522,1.5252183333333333,1.5252183333333333,1,0,0,0,0,0
407,1000_to_1099,1049.5,10,10,1,5,0.1368268,0.1368268,0.128503,0.45603,0.20119577777777778,0.20119577777777778,0.1368268,0.1368268,0.128503,0.45603,0.20119577777777778,0.20119577777777778,1,0,0,0,0,0
41,1000_to_1099,1049.5,10,10,1,5,0.5652953000000001,0.5652953000000001,0.9928899999999999,1.9299469999999999,0.8739557555555555,0.8739557555555555,0.5652953000000001,0.5652953000000001,0.9928899999999999,1.9299469999999999,0.8739557555555555,0.8739557555555555,1,0,0,0,0,0
445,1000_to_1099,1049.5,10,10,3,3,3.7122347000000007,1.7886381666666669,3.663023,10.152863,5.242080377777778,2.8423416666666665,3.7122347000000007,1.7886381666666669,3.663023,10.152863,5.242080377777778,2.8423416666666665,0.6,0.3,0.1,0,0,0
468,1000_to_1099,1049.5,10,10,1,1,0.21055300000000005,0.21055300000000005,0.223781,0.462121,0.23710177777777777,0.23710177777777777,0.21055300000000005,0.21055300000000005,0.223781,0.462121,0.23710177777777777,0.23710177777777777,1,0,0,0,0,0
506,1000_to_1099,1049.5,10,10,3,5,2.4703325999999994,1.02110925,1.885571,6.057638999999999,4.129049733333333,1.7226305,2.4703325999999994,1.02110925,1.885571,6.057638999999999,4.129049733333333,1.7226305,0.4,0.4,0.2,0,0,0
53,1000_to_1099,1049.5,10,10,1,6,0.13672040000000002,0.13672040000000002,0.30240100000000003,0.415366,0.12222493333333334,0.12222493333333334,0.13672040000000002,0.13672040000000002,0.30240100000000003,0.415366,0.12222493333333334,0.12222493333333334,1,0,0,0,0,0
542,1000_to_1099,1049.5,10,10,1,4,1.2882392,1.2882392,1.659081,2.9186229999999997,1.5410422666666665,1.5410422666666665,1.2882392,1.2882392,1.659081,2.9186229999999997,1.5410422666666665,1.5410422666666665,1,0,0,0,0,0
63,1000_to_1099,1049.5,10,10,3,5,3.2537129,1.8346691666666668,2.711473,9.442667,5.073130288888889,3.0774608666666667,3.2537129,1.8346691666666668,2.711473,9.442667,5.073130288888889,3.0774608666666667,0.6,0.3,0.1,0,0,0
