host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
103,183,none,10,10,10/10,10
103,606,trans,10,10,10/10,10
11,148,complex,1,10,1/10,8
11,148,none,7,10,7/10,8
11,405,complex,1,10,1/10,8
11,405,none,7,10,7/10,8
11,522,trans,10,10,10/10,10
11,72,none,1,10,1/10,10
11,72,trans,9,10,9/10,10
11,734,complex,4,10,4/10,10
11,734,trans,6,10,6/10,10
127,354,none,10,10,10/10,10
127,517,trans,10,10,10/10,10
140,158,none,9,10,9/10,10
140,61,none,2,10,2/10,9
148,378,none,5,10,5/10,8
148,378,trans,3,10,3/10,8
148,405,complex,1,10,1/10,9
148,405,none,7,10,7/10,9
148,405,trans,1,10,1/10,9
148,61,none,5,10,5/10,10
148,61,trans,4,10,4/10,10
148,700,none,1,10,1/10,10
148,700,trans,9,10,9/10,10
148,993,none,5,10,5/10,8
148,993,trans,3,10,3/10,8
158,140,trans,1,10,1/10,10
158,61,none,2,10,2/10,10
183,416,none,1,10,1/10,10
183,416,trans,9,10,9/10,10
187,61,none,2,10,2/10,7
187,743,none,10,10,10/10,10
3,62,complex,1,10,1/10,10
3,62,trans,9,10,9/10,10
3,734,complex,1,10,1/10,10
342,914,trans,10,10,10/10,10
378,127,trans,10,10,10/10,10
378,354,trans,10,10,10/10,10
378,61,none,8,10,8/10,9
378,993,none,10,10,10/10,10
39,50,none,9,10,9/10,10
405,342,trans,10,10,10/10,10
405,61,none,4,10,4/10,6
405,61,trans,1,10,1/10,6
417,186,trans,10,10,10/10,10
446,61,complex,1,10,1/10,10
446,61,none,1,10,1/10,10
494,61,none,2,10,2/10,9
50,39,trans,1,10,1/10,10
61,140,trans,7,10,7/10,9
61,148,trans,1,10,1/10,10
61,158,trans,8,10,8/10,10
61,187,trans,5,10,5/10,7
61,378,trans,1,10,1/10,9
61,405,trans,1,10,1/10,6
61,446,trans,8,10,8/10,10
61,494,trans,7,10,7/10,9
61,743,none,2,10,2/10,7
61,743,trans,5,10,5/10,7
61,940,complex,3,10,3/10,10
61,940,none,3,10,3/10,10
61,940,trans,4,10,4/10,10
61,993,none,8,10,8/10,9
61,993,trans,1,10,1/10,9
62,417,trans,10,10,10/10,10
62,443,trans,10,10,10/10,10
72,211,trans,10,10,10/10,10
72,39,trans,9,10,9/10,9
72,50,trans,10,10,10/10,10
72,642,trans,10,10,10/10,10
734,3,trans,9,10,9/10,10
734,838,none,1,10,1/10,10
734,838,trans,9,10,9/10,10
993,103,trans,10,10,10/10,10
993,183,trans,10,10,10/10,10
