host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6
106,1000_to_1099,1049.5,10,10,1,1,1.2983331000000002,1.2983331000000002,1.36852,3.043526,2.137339311111111,2.137339311111111,1.2983331000000002,1.2983331000000002,1.36852,3.043526,2.137339311111111,2.137339311111111,1,0,0,0,0,0
115,1000_to_1099,1049.5,10,10,1,1,2.2000140999999998,2.2000140999999998,2.471071,4.881456,2.9044723333333335,2.9044723333333335,2.2000140999999998,2.2000140999999998,2.471071,4.881456,2.9044723333333335,2.9044723333333335,1,0,0,0,0,0
116,1000_to_1099,1049.5,10,10,1,10,0.8682434000000001,0.8682434000000001,0.847828,1.779304,1.2953845333333334,1.2953845333333334,0.8682434000000001,0.8682434000000001,0.847828,1.779304,1.2953845333333334,1.2953845333333334,1,0,0,0,0,0
124,1000_to_1099,1049.5,10,10,1,1,3.8050170000000003,3.8050170000000003,2.432673,8.649465,5.969455644444444,5.969455644444444,3.8050170000000003,3.8050170000000003,2.432673,8.649465,5.969455644444444,5.969455644444444,1,0,0,0,0,0
129,1000_to_1099,1049.5,10,10,1,1,1.2358365,1.2358365,1.052257,2.9108569999999996,1.9068164666666667,1.9068164666666667,1.2358365,1.2358365,1.052257,2.9108569999999996,1.9068164666666667,1.9068164666666667,1,0,0,0,0,0
137,1000_to_1099,1049.5,10,10,1,4,5.4235579,5.4235579,4.919728999999999,12.579248000000002,8.759293311111112,8.759293311111112,5.4235579,5.4235579,4.919728999999999,12.579248000000002,8.759293311111112,8.759293311111112,1,0,0,0,0,0
145,1000_to_1099,1049.5,10,10,1,2,1.2388216,1.2388216,1.085981,2.86106,2.1336536444444443,2.1336536444444443,1.2388216,1.2388216,1.085981,2.86106,2.1336536444444443,2.1336536444444443,1,0,0,0,0,0
161,1000_to_1099,1049.5,10,10,1,6,1.7908143000000003,1.7908143000000003,1.8816400000000002,4.272575,3.0285211333333333,3.0285211333333333,1.7908143000000003,1.7908143000000003,1.8816400000000002,4.272575,3.0285211333333333,3.0285211333333333,1,0,0,0,0,0
163,1000_to_1099,1049.5,10,10,1,1,3.6742576,3.6742576,3.807411,7.038298,4.160434488888889,4.160434488888889,3.6742576,3.6742576,3.807411,7.038298,4.160434488888889,4.160434488888889,1,0,0,0,0,0
168,1000_to_1099,1049.5,10,10,1,5,0.148568,0.148568,0.083,0.231528,0.15110008888888887,0.15110008888888887,0.148568,0.148568,0.083,0.231528,0.15110008888888887,0.15110008888888887,1,0,0,0,0,0
