host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
10,2,complex,1,10,1/10,8
10,2,none,4,10,4/10,8
10,311,none,5,10,5/10,10
10,311,trans,3,10,3/10,10
2,10,trans,3,10,3/10,8
2,218,trans,10,10,10/10,10
2,268,trans,10,10,10/10,10
2,311,complex,1,10,1/10,8
2,311,none,4,10,4/10,8
2,311,trans,3,10,3/10,8
2,390,complex,1,10,1/10,10
2,390,trans,9,10,9/10,10
2,395,trans,8,10,8/10,8
2,398,none,1,10,1/10,10
2,398,trans,9,10,9/10,10
2,581,complex,1,10,1/10,10
2,581,none,9,10,9/10,10
2,738,trans,9,10,9/10,9
218,268,none,10,10,10/10,10
218,395,none,8,10,8/10,8
218,588,trans,10,10,10/10,10
218,617,trans,10,10,10/10,10
218,738,none,9,10,9/10,9
224,229,none,1,10,1/10,10
229,224,trans,9,10,9/10,10
229,581,none,3,10,3/10,10
229,640,complex,2,10,2/10,10
229,640,none,1,10,1/10,10
229,640,trans,7,10,7/10,10
229,772,none,5,10,5/10,10
229,772,trans,5,10,5/10,10
268,20,trans,10,10,10/10,10
268,395,none,8,10,8/10,9
268,395,trans,1,10,1/10,9
268,738,none,9,10,9/10,10
268,738,trans,1,10,1/10,10
311,10,trans,2,10,2/10,10
335,176,trans,10,10,10/10,10
335,320,trans,10,10,10/10,10
335,86,none,10,10,10/10,10
37,998,none,5,10,5/10,10
37,998,trans,5,10,5/10,10
395,738,none,9,10,9/10,10
398,81,trans,10,10,10/10,10
398,884,trans,10,10,10/10,10
581,229,trans,7,10,7/10,10
581,774,trans,10,10,10/10,10
640,66,trans,10,10,10/10,10
738,335,trans,10,10,10/10,10
738,395,trans,1,10,1/10,10
738,86,trans,10,10,10/10,10
74,723,trans,10,10,10/10,10
772,37,trans,10,10,10/10,10
772,74,trans,10,10,10/10,10
81,841,none,3,10,3/10,10
81,841,trans,7,10,7/10,10
