host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3
109,1000_to_1099,1049.5,10,10,1,1,1.088551,1.088551,1.051338,2.475613,1.8849206222222223,1.8849206222222223,1.088551,1.088551,1.051338,2.475613,1.8849206222222223,1.8849206222222223,1,0,0
120,1000_to_1099,1049.5,10,10,1,4,0.640356,0.640356,0.57357,1.290423,0.9269743111111112,0.9269743111111112,0.640356,0.640356,0.57357,1.290423,0.9269743111111112,0.9269743111111112,1,0,0
153,1000_to_1099,1049.5,10,10,1,1,0.5350119,0.5350119,0.48627,1.205517,0.7045648666666667,0.7045648666666667,0.5350119,0.5350119,0.48627,1.205517,0.7045648666666667,0.7045648666666667,1,0,0
188,1000_to_1099,1049.5,10,10,1,1,0.7702384,0.7702384,0.804581,2.011382,1.2967758222222223,1.2967758222222223,0.7702384,0.7702384,0.804581,2.011382,1.2967758222222223,1.2967758222222223,1,0,0
191,1000_to_1099,1049.5,10,10,1,5,1.7958329,1.7958329,1.96325,4.732429,3.1957852666666664,3.1957852666666664,1.7958329,1.7958329,1.96325,4.732429,3.1957852666666664,3.1957852666666664,1,0,0
208,1000_to_1099,1049.5,10,10,1,1,1.0069203,1.0069203,0.802607,2.247773,1.5228697111111111,1.5228697111111111,1.0069203,1.0069203,0.802607,2.247773,1.5228697111111111,1.5228697111111111,1,0,0
24,1000_to_1099,1049.5,10,10,1,9,2.2670361,2.2670361,2.061336,5.7519670000000005,3.9532547333333334,3.9532547333333334,2.2670361,2.2670361,2.061336,5.7519670000000005,3.9532547333333334,3.9532547333333334,1,0,0
241,1000_to_1099,1049.5,10,10,1,1,2.2963546,2.2963546,2.005309,5.084791,3.9335954666666666,3.9335954666666666,2.2963546,2.2963546,2.005309,5.084791,3.9335954666666666,3.9335954666666666,1,0,0
243,1000_to_1099,1049.5,10,10,1,1,0.9482735000000002,0.9482735000000002,1.400277,2.5289089999999996,1.6216081111111111,1.6216081111111111,0.9482735000000002,0.9482735000000002,1.400277,2.5289089999999996,1.6216081111111111,1.6216081111111111,1,0,0
250,1000_to_1099,1049.5,10,10,1,1,0.6280993,0.6280993,0.591556,1.596629,1.1022830888888888,1.1022830888888888,0.6280993,0.6280993,0.591556,1.596629,1.1022830888888888,1.1022830888888888,1,0,0
265,1000_to_1099,1049.5,10,10,2,8,0.7254153999999999,0.6876896249999999,0.570425,1.469277,1.0774482222222221,0.9616234642857142,0.7254153999999999,0.6876896249999999,0.570425,1.469277,1.0774482222222221,0.9616234642857142,0.8,0.2,0
295,1000_to_1099,1049.5,10,10,1,1,3.0858634,3.0858634,3.094813,7.274961,4.573170844444444,4.573170844444444,3.0858634,3.0858634,3.094813,7.274961,4.573170844444444,4.573170844444444,1,0,0
296,1000_to_1099,1049.5,10,10,1,3,0.5638266999999999,0.5638266999999999,0.443377,1.265632,0.8743478888888889,0.8743478888888889,0.5638266999999999,0.5638266999999999,0.443377,1.265632,0.8743478888888889,0.8743478888888889,1,0,0
31,1000_to_1099,1049.5,10,10,1,1,1.1328532000000002,1.1328532000000002,1.046716,2.66955,1.906657911111111,1.906657911111111,1.1328532000000002,1.1328532000000002,1.046716,2.66955,1.906657911111111,1.906657911111111,1,0,0
344,1000_to_1099,1049.5,10,10,1,1,0.16336070000000003,0.16336070000000003,0.20919,0.37039800000000006,0.21809833333333334,0.21809833333333334,0.16336070000000003,0.16336070000000003,0.20919,0.37039800000000006,0.21809833333333334,0.21809833333333334,1,0,0
347,1000_to_1099,1049.5,10,10,1,1,0.33508020000000005,0.33508020000000005,0.294398,0.671628,0.4428347555555555,0.4428347555555555,0.33508020000000005,0.33508020000000005,0.294398,0.671628,0.4428347555555555,0.4428347555555555,1,0,0
384,1000_to_1099,1049.5,10,10,1,2,1.1521325,1.1521325,1.051589,2.61819,1.9891759777777778,1.9891759777777778,1.1521325,1.1521325,1.051589,2.61819,1.9891759777777778,1.9891759777777778,1,0,0
395,1000_to_1099,1049.5,10,10,1,1,1.4703082,1.4703082,1.273137,3.0822599999999998,2.3479467555555553,2.3479467555555553,1.4703082,1.4703082,1.273137,3.0822599999999998,2.3479467555555553,2.3479467555555553,1,0,0
397,1000_to_1099,1049.5,10,10,1,1,1.0365191999999999,1.0365191999999999,0.82121,2.361997,1.6465431555555554,1.6465431555555554,1.0365191999999999,1.0365191999999999,0.82121,2.361997,1.6465431555555554,1.6465431555555554,1,0,0
443,1000_to_1099,1049.5,10,10,1,7,0.6004207000000001,0.6004207000000001,0.640837,1.321234,0.8297476666666667,0.8297476666666667,0.6004207000000001,0.6004207000000001,0.640837,1.321234,0.8297476666666667,0.8297476666666667,1,0,0
453,1000_to_1099,1049.5,10,10,1,5,1.0995241000000002,1.0995241000000002,1.4059499999999998,2.660038,1.7096002888888888,1.7096002888888888,1.0995241000000002,1.0995241000000002,1.4059499999999998,2.660038,1.7096002888888888,1.7096002888888888,1,0,0
480,1000_to_1099,1049.5,10,10,1,1,1.1712285999999998,1.1712285999999998,1.383797,2.3332889999999997,1.477355511111111,1.477355511111111,1.1712285999999998,1.1712285999999998,1.383797,2.3332889999999997,1.477355511111111,1.477355511111111,1,0,0
497,1000_to_1099,1049.5,10,10,1,2,0.9637242,0.9637242,1.258753,2.635055,1.690932711111111,1.690932711111111,0.9637242,0.9637242,1.258753,2.635055,1.690932711111111,1.690932711111111,1,0,0
522,1000_to_1099,1049.5,10,10,1,1,0.22429899999999997,0.22429899999999997,0.22127,0.530955,0.31314888888888887,0.31314888888888887,0.22429899999999997,0.22429899999999997,0.22127,0.530955,0.31314888888888887,0.31314888888888887,1,0,0
529,1000_to_1099,1049.5,10,10,1,1,0.6153666999999999,0.6153666999999999,0.470248,1.306161,0.8541859777777777,0.8541859777777777,0.6153666999999999,0.6153666999999999,0.470248,1.306161,0.8541859777777777,0.8541859777777777,1,0,0
563,1000_to_1099,1049.5,10,10,1,1,0.637337,0.637337,0.668275,1.402085,0.8684254666666666,0.8684254666666666,0.637337,0.637337,0.668275,1.402085,0.8684254666666666,0.8684254666666666,1,0,0
570,1000_to_1099,1049.5,10,10,1,6,0.457877,0.457877,0.41018299999999996,0.826569,0.5766338666666666,0.5766338666666666,0.457877,0.457877,0.41018299999999996,0.826569,0.5766338666666666,0.5766338666666666,1,0,0
584,1000_to_1099,1049.5,10,10,1,1,0.5931561000000001,0.5931561000000001,0.552939,1.303862,1.009939311111111,1.009939311111111,0.5931561000000001,0.5931561000000001,0.552939,1.303862,1.009939311111111,1.009939311111111,1,0,0
598,1000_to_1099,1049.5,10,10,1,5,1.0128343,1.0128343,1.0801749999999999,2.594526,1.7573820222222223,1.7573820222222223,1.0128343,1.0128343,1.0801749999999999,2.594526,1.7573820222222223,1.7573820222222223,1,0,0
599,1000_to_1099,1049.5,10,10,1,1,0.5147959,0.5147959,0.369225,1.1134680000000001,0.7491612222222223,0.7491612222222223,0.5147959,0.5147959,0.369225,1.1134680000000001,0.7491612222222223,0.7491612222222223,1,0,0
618,1000_to_1099,1049.5,10,10,1,1,2.4753548,2.4753548,2.342346,5.684027,3.8991956,3.8991956,2.4753548,2.4753548,2.342346,5.684027,3.8991956,3.8991956,1,0,0
621,1000_to_1099,1049.5,10,10,1,2,1.3423824000000002,1.3423824000000002,0.989449,3.002883,2.2011424444444443,2.2011424444444443,1.3423824000000002,1.3423824000000002,0.989449,3.002883,2.2011424444444443,2.2011424444444443,1,0,0
636,1000_to_1099,1049.5,10,10,1,4,0.3442712,0.3442712,0.364772,0.7768900000000001,0.4854455555555556,0.4854455555555556,0.3442712,0.3442712,0.364772,0.7768900000000001,0.4854455555555556,0.4854455555555556,1,0,0
667,1000_to_1099,1049.5,10,10,1,1,0.1981568,0.1981568,0.231078,0.414288,0.2649958666666667,0.2649958666666667,0.1981568,0.1981568,0.231078,0.414288,0.2649958666666667,0.2649958666666667,1,0,0
730,1000_to_1099,1049.5,10,10,2,3,0.6731678999999999,0.523403,0.590626,1.476435,1.0291806,0.7608016,0.6731678999999999,0.523403,0.590626,1.476435,1.0291806,0.7608016,0.6,0.4,0
774,1000_to_1099,1049.5,10,10,1,1,0.8958903999999999,0.8958903999999999,0.806924,1.728205,1.2030830666666668,1.2030830666666668,0.8958903999999999,0.8958903999999999,0.806924,1.728205,1.2030830666666668,1.2030830666666668,1,0,0
816,1000_to_1099,1049.5,10,10,1,3,0.1992091,0.1992091,0.309683,0.440485,0.2458998888888889,0.2458998888888889,0.1992091,0.1992091,0.309683,0.440485,0.2458998888888889,0.2458998888888889,1,0,0
842,1000_to_1099,1049.5,10,10,1,1,0.9504109999999999,0.9504109999999999,0.957304,2.001665,1.5048923555555556,1.5048923555555556,0.9504109999999999,0.9504109999999999,0.957304,2.001665,1.5048923555555556,1.5048923555555556,1,0,0
860,1000_to_1099,1049.5,10,10,1,5,0.24228440000000004,0.24228440000000004,0.311975,0.503986,0.2809440888888889,0.2809440888888889,0.24228440000000004,0.24228440000000004,0.311975,0.503986,0.2809440888888889,0.2809440888888889,1,0,0
935,1000_to_1099,1049.5,10,10,2,2,0.5415479999999999,0.2843063333333333,0.8800829999999998,1.2366639999999998,0.5563298222222222,0.40431494444444444,0.5415479999999999,0.2843063333333333,0.8800829999999998,1.2366639999999998,0.5563298222222222,0.40431494444444444,0.9,0.1,0
109,10200_to_10299,10249.5,10,10,1,1,1.0671202000000002,1.0671202000000002,1.105434,2.5313800000000004,1.912093911111111,1.912093911111111,1.0671202000000002,1.0671202000000002,1.105434,2.5313800000000004,1.912093911111111,1.912093911111111,1,0,0
