host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7
11,1000_to_1099,1049.5,10,10,1,3,0.1588165,0.1588165,0.11097599999999999,0.35573899999999997,0.20109059999999998,0.20109059999999998,0.1588165,0.1588165,0.11097599999999999,0.35573899999999997,0.20109059999999998,0.20109059999999998,1,0,0,0,0,0,0
119,1000_to_1099,1049.5,10,10,1,3,0.2744351,0.2744351,0.462421,1.0413579999999998,0.4320430444444444,0.4320430444444444,0.2744351,0.2744351,0.462421,1.0413579999999998,0.4320430444444444,0.4320430444444444,1,0,0,0,0,0,0
138,1000_to_1099,1049.5,10,10,5,5,2.2855379,0.26781075,2.604813,4.616277,2.965013755555556,0.3369895,2.2855379,0.26781075,2.604813,4.616277,2.965013755555556,0.3369895,0.4,0.3,0.1,0.1,0.1,0,0
156,1000_to_1099,1049.5,10,10,1,7,0.1045471,0.1045471,0.113482,0.29084800000000005,0.13978806666666668,0.13978806666666668,0.1045471,0.1045471,0.113482,0.29084800000000005,0.13978806666666668,0.13978806666666668,1,0,0,0,0,0,0
175,1000_to_1099,1049.5,10,10,1,4,0.7448304000000001,0.7448304000000001,0.519601,1.9113870000000002,1.1415772,1.1415772,0.7448304000000001,0.7448304000000001,0.519601,1.9113870000000002,1.1415772,1.1415772,1,0,0,0,0,0,0
242,1000_to_1099,1049.5,10,10,1,3,0.568082,0.568082,0.439309,1.4115920000000002,0.8200676444444445,0.8200676444444445,0.568082,0.568082,0.439309,1.4115920000000002,0.8200676444444445,0.8200676444444445,1,0,0,0,0,0,0
250,1000_to_1099,1049.5,10,10,1,5,0.4314642999999999,0.4314642999999999,0.352727,1.1564539999999999,0.7305943777777777,0.7305943777777777,0.4314642999999999,0.4314642999999999,0.352727,1.1564539999999999,0.7305943777777777,0.7305943777777777,1,0,0,0,0,0,0
280,1000_to_1099,1049.5,10,10,1,2,0.5959420999999999,0.5959420999999999,0.987149,1.325766,0.37462375555555555,0.37462375555555555,0.5959420999999999,0.5959420999999999,0.987149,1.325766,0.37462375555555555,0.37462375555555555,1,0,0,0,0,0,0
308,1000_to_1099,1049.5,10,10,3,3,0.5560786,0.35895771428571427,0.757833,1.424358,0.7458713777777778,0.3718333333333333,0.5560786,0.35895771428571427,0.757833,1.424358,0.7458713777777778,0.3718333333333333,0.7,0.2,0.1,0,0,0,0
373,1000_to_1099,1049.5,10,10,2,2,0.5846498,0.23420144444444446,0.7059249999999999,1.0805809999999998,0.4267182666666666,0.2983662222222222,0.5846498,0.23420144444444446,0.7059249999999999,1.0805809999999998,0.4267182666666666,0.2983662222222222,0.9,0.1,0,0,0,0,0
