host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
100,189,none,7,10,7/10,7
100,3,complex,1,10,1/10,7
100,3,none,5,10,5/10,7
100,31,none,7,10,7/10,7
100,373,none,6,10,6/10,9
108,18,complex,1,10,1/10,7
108,18,none,6,10,6/10,7
108,20,complex,6,10,6/10,10
108,20,none,1,10,1/10,10
176,327,none,7,10,7/10,10
176,327,trans,3,10,3/10,10
176,416,trans,10,10,10/10,10
18,20,complex,1,10,1/10,10
18,20,none,7,10,7/10,10
18,20,trans,2,10,2/10,10
18,31,complex,1,10,1/10,10
183,20,complex,3,10,3/10,10
189,3,none,6,10,6/10,6
189,31,none,6,10,6/10,6
189,373,none,5,10,5/10,9
20,108,trans,3,10,3/10,10
20,183,trans,7,10,7/10,10
20,31,complex,5,10,5/10,7
21,3,none,7,10,7/10,10
21,31,none,6,10,6/10,6
21,373,none,6,10,6/10,7
21,765,none,7,10,7/10,7
21,998,none,7,10,7/10,7
3,100,trans,1,10,1/10,7
3,176,trans,10,10,10/10,10
3,21,trans,3,10,3/10,10
3,231,trans,10,10,10/10,10
3,31,complex,1,10,1/10,10
3,31,none,9,10,9/10,10
3,327,trans,7,10,7/10,7
3,373,complex,4,10,4/10,10
3,373,none,5,10,5/10,10
3,373,trans,1,10,1/10,10
3,582,trans,10,10,10/10,10
3,641,none,5,10,5/10,10
3,641,trans,5,10,5/10,10
3,765,none,7,10,7/10,10
3,765,trans,3,10,3/10,10
3,823,trans,10,10,10/10,10
3,9,trans,10,10,10/10,10
3,998,none,7,10,7/10,10
3,998,trans,3,10,3/10,10
31,108,trans,6,10,6/10,6
31,18,trans,9,10,9/10,10
31,20,trans,2,10,2/10,7
31,373,none,8,10,8/10,9
31,50,complex,1,10,1/10,10
31,50,trans,9,10,9/10,10
31,765,none,6,10,6/10,6
31,961,trans,10,10,10/10,10
31,998,none,6,10,6/10,6
373,100,trans,3,10,3/10,9
373,189,trans,4,10,4/10,9
373,21,trans,1,10,1/10,7
373,31,trans,1,10,1/10,9
373,478,none,2,10,2/10,9
373,478,trans,7,10,7/10,9
373,765,none,6,10,6/10,7
373,765,trans,1,10,1/10,7
373,998,none,6,10,6/10,7
373,998,trans,1,10,1/10,7
478,252,trans,10,10,10/10,10
50,876,trans,10,10,10/10,10
582,823,none,10,10,10/10,10
582,9,none,10,10,10/10,10
765,998,none,9,10,9/10,9
823,9,none,10,10,10/10,10
