host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
12,134,complex,2,10,2/10,10
12,134,trans,8,10,8/10,10
12,377,complex,8,10,8/10,9
12,377,none,1,10,1/10,9
12,402,complex,6,10,6/10,10
12,402,none,2,10,2/10,10
12,402,trans,1,10,1/10,10
12,969,none,4,10,4/10,9
12,969,trans,5,10,5/10,9
130,971,none,2,10,2/10,10
168,22,complex,1,10,1/10,10
168,22,none,1,10,1/10,10
168,22,trans,8,10,8/10,10
168,525,complex,3,10,3/10,10
168,525,none,2,10,2/10,10
195,263,trans,10,10,10/10,10
195,439,trans,10,10,10/10,10
195,617,trans,7,10,7/10,7
195,7,trans,10,10,10/10,10
195,706,trans,10,10,10/10,10
195,707,trans,10,10,10/10,10
195,988,trans,10,10,10/10,10
22,218,trans,10,10,10/10,10
263,617,none,7,10,7/10,10
263,617,trans,3,10,3/10,10
377,402,complex,6,10,6/10,9
377,402,none,2,10,2/10,9
377,402,trans,1,10,1/10,9
377,525,complex,2,10,2/10,10
377,525,none,4,10,4/10,10
377,525,trans,4,10,4/10,10
377,618,none,1,10,1/10,10
377,618,trans,9,10,9/10,10
377,901,none,1,10,1/10,10
377,901,trans,9,10,9/10,10
377,971,trans,9,10,9/10,9
377,984,none,1,10,1/10,10
377,984,trans,9,10,9/10,10
402,12,trans,1,10,1/10,10
439,930,trans,10,10,10/10,10
439,988,none,10,10,10/10,10
525,168,trans,5,10,5/10,10
618,901,none,9,10,9/10,9
618,984,none,10,10,10/10,10
7,128,trans,10,10,10/10,10
7,706,none,8,10,8/10,8
7,868,trans,10,10,10/10,10
706,79,none,1,10,1/10,10
706,79,trans,9,10,9/10,10
901,195,trans,10,10,10/10,10
901,984,none,9,10,9/10,9
930,133,trans,10,10,10/10,10
930,135,trans,10,10,10/10,10
930,418,trans,10,10,10/10,10
971,130,trans,8,10,8/10,10
