host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
17,302,none,8,10,8/10,8
17,331,none,9,10,9/10,9
17,627,none,9,10,9/10,9
17,697,none,9,10,9/10,10
210,302,none,5,10,5/10,10
210,302,trans,1,10,1/10,10
210,331,none,6,10,6/10,6
210,697,none,5,10,5/10,6
230,246,complex,1,10,1/10,10
230,246,none,1,10,1/10,10
24,248,none,8,10,8/10,8
24,421,none,8,10,8/10,8
24,528,none,8,10,8/10,10
246,230,trans,8,10,8/10,10
246,697,complex,2,10,2/10,10
248,421,none,10,10,10/10,10
248,528,none,10,10,10/10,10
302,210,trans,4,10,4/10,10
302,331,none,9,10,9/10,9
302,627,none,8,10,8/10,8
302,697,none,8,10,8/10,9
331,627,none,9,10,9/10,9
331,697,none,9,10,9/10,10
421,528,none,10,10,10/10,10
528,24,trans,2,10,2/10,10
627,697,none,9,10,9/10,10
697,17,trans,1,10,1/10,10
697,210,trans,1,10,1/10,6
697,24,trans,8,10,8/10,8
697,246,trans,8,10,8/10,10
697,248,trans,10,10,10/10,10
697,302,trans,1,10,1/10,9
697,331,trans,1,10,1/10,10
697,421,trans,10,10,10/10,10
697,528,trans,10,10,10/10,10
697,627,trans,1,10,1/10,10
