host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
135,416,complex,1,10,1/10,10
14,203,complex,8,10,8/10,10
14,203,trans,2,10,2/10,10
192,577,none,10,10,10/10,10
203,252,trans,10,10,10/10,10
41,133,trans,10,10,10/10,10
41,155,trans,10,10,10/10,10
41,192,trans,10,10,10/10,10
41,443,trans,10,10,10/10,10
41,577,trans,10,10,10/10,10
41,843,complex,4,10,4/10,8
41,882,complex,3,10,3/10,6
41,882,none,1,10,1/10,6
413,191,trans,10,10,10/10,10
413,568,none,9,10,9/10,9
413,843,trans,10,10,10/10,10
413,99,none,6,10,6/10,6
416,135,trans,9,10,9/10,10
568,14,trans,10,10,10/10,10
568,583,complex,5,10,5/10,8
568,583,none,2,10,2/10,8
568,583,trans,1,10,1/10,8
568,752,trans,10,10,10/10,10
568,99,complex,6,10,6/10,10
568,99,none,2,10,2/10,10
568,99,trans,2,10,2/10,10
583,99,complex,5,10,5/10,10
583,99,none,2,10,2/10,10
752,416,trans,10,10,10/10,10
843,41,trans,4,10,4/10,8
843,882,trans,10,10,10/10,10
882,41,trans,2,10,2/10,6
99,583,trans,3,10,3/10,10
