host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
11,249,complex,3,10,3/10,10
11,249,none,1,10,1/10,10
11,50,complex,2,10,2/10,10
11,50,none,5,10,5/10,10
11,50,trans,3,10,3/10,10
11,58,trans,10,10,10/10,10
215,249,complex,4,10,4/10,10
215,249,none,4,10,4/10,10
215,255,complex,7,10,7/10,10
215,255,trans,3,10,3/10,10
215,338,complex,1,10,1/10,10
215,338,trans,9,10,9/10,10
215,380,complex,1,10,1/10,10
215,380,trans,9,10,9/10,10
215,471,complex,1,10,1/10,10
215,471,none,1,10,1/10,10
215,471,trans,8,10,8/10,10
215,672,complex,1,10,1/10,10
215,672,trans,9,10,9/10,10
249,11,trans,6,10,6/10,10
249,215,trans,2,10,2/10,10
249,35,trans,10,10,10/10,10
249,469,none,1,10,1/10,10
249,469,trans,9,10,9/10,10
249,50,complex,1,10,1/10,7
249,50,trans,6,10,6/10,7
249,742,complex,1,10,1/10,9
249,742,trans,8,10,8/10,9
250,338,none,2,10,2/10,10
255,256,trans,10,10,10/10,10
255,345,complex,2,10,2/10,10
255,345,trans,8,10,8/10,10
255,442,trans,10,10,10/10,10
256,442,none,10,10,10/10,10
338,250,trans,8,10,8/10,10
380,294,trans,10,10,10/10,10
380,921,trans,10,10,10/10,10
442,544,none,1,10,1/10,10
442,544,trans,9,10,9/10,10
469,742,none,8,10,8/10,10
469,742,trans,1,10,1/10,10
50,506,trans,10,10,10/10,10
50,510,complex,9,10,9/10,10
50,510,trans,1,10,1/10,10
50,711,trans,8,10,8/10,8
510,711,complex,2,10,2/10,10
510,711,none,6,10,6/10,10
510,711,trans,2,10,2/10,10
711,184,trans,10,10,10/10,10
742,469,trans,1,10,1/10,10
