host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
161,204,none,7,10,7/10,10
161,204,trans,3,10,3/10,10
161,208,none,9,10,9/10,10
161,208,trans,1,10,1/10,10
161,219,trans,6,10,6/10,6
161,334,none,4,10,4/10,10
161,334,trans,6,10,6/10,10
161,372,trans,10,10,10/10,10
161,468,none,4,10,4/10,10
161,468,trans,6,10,6/10,10
161,516,none,4,10,4/10,10
161,516,trans,6,10,6/10,10
161,520,none,10,10,10/10,10
161,622,none,9,10,9/10,10
161,622,trans,1,10,1/10,10
161,66,complex,1,10,1/10,10
161,66,trans,9,10,9/10,10
161,670,none,9,10,9/10,10
161,670,trans,1,10,1/10,10
161,841,none,7,10,7/10,10
161,841,trans,3,10,3/10,10
161,86,none,9,10,9/10,10
161,86,trans,1,10,1/10,10
161,95,trans,10,10,10/10,10
165,164,trans,10,10,10/10,10
165,2,none,10,10,10/10,10
165,241,none,8,10,8/10,10
165,241,trans,2,10,2/10,10
165,520,complex,2,10,2/10,10
165,557,complex,6,10,6/10,10
165,557,trans,4,10,4/10,10
2,241,none,8,10,8/10,8
2,530,trans,10,10,10/10,10
204,208,none,7,10,7/10,7
204,335,trans,8,10,8/10,8
204,430,none,2,10,2/10,10
204,430,trans,8,10,8/10,10
204,50,trans,10,10,10/10,10
204,520,complex,1,10,1/10,7
204,520,none,6,10,6/10,7
204,622,none,7,10,7/10,7
204,64,trans,8,10,8/10,8
204,670,none,7,10,7/10,7
204,841,none,6,10,6/10,6
204,86,none,7,10,7/10,7
208,520,none,9,10,9/10,9
208,622,none,9,10,9/10,9
208,670,none,10,10,10/10,10
208,841,none,7,10,7/10,7
208,86,none,10,10,10/10,10
219,66,none,6,10,6/10,10
334,468,none,10,10,10/10,10
334,516,none,10,10,10/10,10
335,50,none,8,10,8/10,10
335,64,none,10,10,10/10,10
430,180,trans,10,10,10/10,10
468,516,none,10,10,10/10,10
50,335,trans,2,10,2/10,10
50,383,trans,10,10,10/10,10
50,64,none,8,10,8/10,10
50,64,trans,2,10,2/10,10
520,118,trans,10,10,10/10,10
520,165,trans,8,10,8/10,10
520,2,trans,10,10,10/10,10
520,241,trans,8,10,8/10,8
520,622,none,9,10,9/10,9
520,633,none,4,10,4/10,10
520,633,trans,6,10,6/10,10
520,670,none,9,10,9/10,9
520,841,none,7,10,7/10,7
520,86,none,9,10,9/10,9
520,96,trans,10,10,10/10,10
622,670,none,9,10,9/10,9
622,841,none,7,10,7/10,7
622,86,none,9,10,9/10,9
66,219,trans,4,10,4/10,10
670,841,none,7,10,7/10,7
670,86,none,10,10,10/10,10
841,86,none,7,10,7/10,7
96,79,trans,10,10,10/10,10
