host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5
108,1000_to_1099,1049.5,10,10,1,2,0.7650448000000001,0.7650448000000001,0.709522,2.274727,1.235343288888889,1.235343288888889,0.7650448000000001,0.7650448000000001,0.709522,2.274727,1.235343288888889,1.235343288888889,1,0,0,0,0
117,1000_to_1099,1049.5,10,10,1,1,0.4147985,0.4147985,0.278103,1.1013380000000002,0.5832571777777777,0.5832571777777777,0.4147985,0.4147985,0.278103,1.1013380000000002,0.5832571777777777,0.5832571777777777,1,0,0,0,0
121,1000_to_1099,1049.5,10,10,2,5,1.4194296,1.0486046249999998,1.136758,3.977469,2.1384464444444444,1.8285994642857144,1.4194296,1.0486046249999998,1.136758,3.977469,2.1384464444444444,1.8285994642857144,0.8,0.2,0,0,0
127,1000_to_1099,1049.5,10,10,1,1,0.6490718,0.6490718,0.619256,1.441508,0.8108834666666667,0.8108834666666667,0.6490718,0.6490718,0.619256,1.441508,0.8108834666666667,0.8108834666666667,1,0,0,0,0
128,1000_to_1099,1049.5,10,10,2,2,1.7521863999999998,0.8371708749999999,2.262151,4.1177,1.9940576888888888,1.1025404642857142,1.7521863999999998,0.8371708749999999,2.262151,4.1177,1.9940576888888888,1.1025404642857142,0.8,0.2,0,0,0
144,1000_to_1099,1049.5,10,10,1,1,1.3022814,1.3022814,0.971481,3.8880360000000005,2.0830419555555557,2.0830419555555557,1.3022814,1.3022814,0.971481,3.8880360000000005,2.0830419555555557,2.0830419555555557,1,0,0,0,0
146,1000_to_1099,1049.5,10,10,3,5,7.3778825999999995,1.1429626666666668,11.471582,20.020124,9.2594988,1.0154471999999999,7.3778825999999995,1.1429626666666668,11.471582,20.020124,9.2594988,1.0154471999999999,0.6,0.2,0.2,0,0
168,1000_to_1099,1049.5,10,10,4,9,1.6530597,0.08709916666666667,1.650302,2.9191999999999996,1.6021366888888888,0.12318966666666667,1.6530597,0.08709916666666667,1.650302,2.9191999999999996,1.6021366888888888,0.12318966666666667,0.6,0.2,0.1,0.1,0
170,1000_to_1099,1049.5,10,10,2,2,1.5023333,1.0678681111111112,2.034584,4.133068000000001,1.9720813555555556,1.6894886666666666,1.5023333,1.0678681111111112,2.034584,4.133068000000001,1.9720813555555556,1.6894886666666666,0.9,0.1,0,0,0
178,1000_to_1099,1049.5,10,10,1,6,1.5599169,1.5599169,1.771903,4.439949,2.5049920222222224,2.5049920222222224,1.5599169,1.5599169,1.771903,4.439949,2.5049920222222224,2.5049920222222224,1,0,0,0,0
187,1000_to_1099,1049.5,10,10,1,1,0.4170781,0.4170781,0.40424,1.130118,0.6738859333333334,0.6738859333333334,0.4170781,0.4170781,0.40424,1.130118,0.6738859333333334,0.6738859333333334,1,0,0,0,0
195,1000_to_1099,1049.5,10,10,1,6,0.5079801999999999,0.5079801999999999,0.422242,1.15994,0.6971459111111111,0.6971459111111111,0.5079801999999999,0.5079801999999999,0.422242,1.15994,0.6971459111111111,0.6971459111111111,1,0,0,0,0
20,1000_to_1099,1049.5,10,10,1,6,0.13957040000000004,0.13957040000000004,0.143143,0.255217,0.1374831111111111,0.1374831111111111,0.13957040000000004,0.13957040000000004,0.143143,0.255217,0.1374831111111111,0.1374831111111111,1,0,0,0,0
202,1000_to_1099,1049.5,10,10,2,4,5.350782000000001,4.701499625,5.031911000000001,15.131239,7.232313333333334,4.824853892857143,5.350782000000001,4.701499625,5.031911000000001,15.131239,7.232313333333334,4.824853892857143,0.8,0.2,0,0,0
214,1000_to_1099,1049.5,10,10,4,4,2.1804399000000005,1.3565182500000001,3.169868,6.583438000000001,3.5943631333333337,2.0619535,2.1804399000000005,1.3565182500000001,3.169868,6.583438000000001,3.5943631333333337,2.0619535,0.4,0.4,0.1,0.1,0
