host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
108,65,none,3,10,3/10,7
108,870,none,3,10,3/10,7
109,39,none,6,10,6/10,7
109,483,none,10,10,10/10,10
109,65,none,6,10,6/10,9
223,672,none,10,10,10/10,10
39,109,trans,1,10,1/10,7
39,223,trans,10,10,10/10,10
39,390,trans,10,10,10/10,10
39,473,trans,10,10,10/10,10
39,483,none,6,10,6/10,7
39,483,trans,1,10,1/10,7
39,65,complex,1,10,1/10,7
39,65,none,6,10,6/10,7
39,672,trans,10,10,10/10,10
39,870,complex,1,10,1/10,9
39,870,none,5,10,5/10,9
483,65,none,6,10,6/10,9
65,108,trans,4,10,4/10,7
65,109,trans,3,10,3/10,9
65,483,trans,3,10,3/10,9
65,870,complex,2,10,2/10,10
65,870,none,7,10,7/10,10
65,870,trans,1,10,1/10,10
870,108,trans,4,10,4/10,7
870,39,trans,3,10,3/10,9
