host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7
108,1000_to_1099,1049.5,10,10,2,2,5.4672429,2.7469843333333333,9.020722000000001,14.088099,5.780022866666667,4.283102,5.4672429,2.7469843333333333,9.020722000000001,14.088099,5.780022866666667,4.283102,0.9,0.1,0,0,0,0,0
150,1000_to_1099,1049.5,10,10,1,1,1.6679093999999999,1.6679093999999999,1.548251,4.786237,2.8567676,2.8567676,1.6679093999999999,1.6679093999999999,1.548251,4.786237,2.8567676,2.8567676,1,0,0,0,0,0,0
218,1000_to_1099,1049.5,10,10,3,3,5.385816800000001,3.4903416249999997,8.536487000000001,16.515995,8.111171333333333,5.059800321428571,5.385816800000001,3.4903416249999997,8.536487000000001,16.515995,8.111171333333333,5.059800321428571,0.8,0.1,0.1,0,0,0,0
237,1000_to_1099,1049.5,10,10,1,5,3.423384,3.423384,2.448096,9.798507,5.359570755555556,5.359570755555556,3.423384,3.423384,2.448096,9.798507,5.359570755555556,5.359570755555556,1,0,0,0,0,0,0
241,1000_to_1099,1049.5,10,10,3,9,0.9156845,0.8921201428571429,0.981592,2.350637,1.6070382888888888,1.4512938095238095,0.9156845,0.8921201428571429,0.981592,2.350637,1.6070382888888888,1.4512938095238095,0.7,0.2,0.1,0,0,0,0
25,1000_to_1099,1049.5,10,10,2,2,0.5477794,0.36938766666666667,0.383641,0.971103,0.5069047555555556,0.4453737777777778,0.5477794,0.36938766666666667,0.383641,0.971103,0.5069047555555556,0.4453737777777778,0.9,0.1,0,0,0,0,0
363,1000_to_1099,1049.5,10,10,3,4,7.293340599999999,3.514679,10.157848000000001,16.586346000000002,7.648636577777778,4.264824761904762,7.293340599999999,3.514679,10.157848000000001,16.586346000000002,7.648636577777778,4.264824761904762,0.7,0.2,0.1,0,0,0,0
480,1000_to_1099,1049.5,10,10,1,2,5.7187107,5.7187107,6.597797,17.366858,8.766263666666667,8.766263666666667,5.7187107,5.7187107,6.597797,17.366858,8.766263666666667,8.766263666666667,1,0,0,0,0,0,0
487,1000_to_1099,1049.5,10,10,3,4,5.5247602,3.537444125,10.819481999999999,18.374765,8.0192444,4.837099535714286,5.5247602,3.537444125,10.819481999999999,18.374765,8.0192444,4.837099535714286,0.8,0.1,0.1,0,0,0,0
49,1000_to_1099,1049.5,10,10,3,3,3.4921079999999995,1.0968328,3.828329,8.234926,5.185679733333333,1.6090186,3.4921079999999995,1.0968328,3.828329,8.234926,5.185679733333333,1.6090186,0.5,0.4,0.1,0,0,0,0
513,1000_to_1099,1049.5,10,10,3,4,7.2521039,1.4585813333333333,7.9059300000000015,13.802683,7.323170955555556,2.2114532000000002,7.2521039,1.4585813333333333,7.9059300000000015,13.802683,7.323170955555556,2.2114532000000002,0.6,0.3,0.1,0,0,0,0
578,1000_to_1099,1049.5,10,10,3,4,4.4806870000000005,2.2600330000000004,5.233229000000001,10.138177000000002,5.505081333333334,3.950197047619048,4.4806870000000005,2.2600330000000004,5.233229000000001,10.138177000000002,5.505081333333334,3.950197047619048,0.7,0.2,0.1,0,0,0,0
598,1000_to_1099,1049.5,10,10,1,9,0.8221942999999999,0.8221942999999999,0.804554,2.033681,1.3105550444444445,1.3105550444444445,0.8221942999999999,0.8221942999999999,0.804554,2.033681,1.3105550444444445,1.3105550444444445,1,0,0,0,0,0,0
621,1000_to_1099,1049.5,10,10,1,1,1.4785985,1.4785985,0.722749,3.133524,1.7653125555555556,1.7653125555555556,1.4785985,1.4785985,0.722749,3.133524,1.7653125555555556,1.7653125555555556,1,0,0,0,0,0,0
848,1000_to_1099,1049.5,10,10,2,2,6.099128499999999,4.459097222222223,5.0369779999999995,11.653783,5.5321786,4.541204444444444,6.099128499999999,4.459097222222223,5.0369779999999995,11.653783,5.5321786,4.541204444444444,0.9,0.1,0,0,0,0,0
889,1000_to_1099,1049.5,10,10,4,4,6.6036258000000005,3.877066428571429,8.487055000000002,15.371173000000002,8.697032666666667,4.718796190476191,6.6036258000000005,3.877066428571429,8.487055000000002,15.371173000000002,8.697032666666667,4.718796190476191,0.7,0.1,0.1,0.1,0,0,0
925,1000_to_1099,1049.5,10,10,1,2,4.8360789,4.8360789,5.458971,14.669005999999998,7.752945177777778,7.752945177777778,4.8360789,4.8360789,5.458971,14.669005999999998,7.752945177777778,7.752945177777778,1,0,0,0,0,0,0
937,1000_to_1099,1049.5,10,10,1,1,0.3311406,0.3311406,0.244473,0.474381,0.2516287555555556,0.2516287555555556,0.3311406,0.3311406,0.244473,0.474381,0.2516287555555556,0.2516287555555556,1,0,0,0,0,0,0
108,10000_to_10099,10049.5,10,10,3,6,1.3873803,0.5456255,1.864714,4.184046,2.2466014,0.8369176666666667,1.3873803,0.5456255,1.864714,4.184046,2.2466014,0.8369176666666667,0.4,0.3,0.3,0,0,0,0
150,10000_to_10099,10049.5,10,10,1,4,0.7220309,0.7220309,0.892857,2.154754,1.2968151777777779,1.2968151777777779,0.7220309,0.7220309,0.892857,2.154754,1.2968151777777779,1.2968151777777779,1,0,0,0,0,0,0
218,10000_to_10099,10049.5,10,10,2,2,2.9123976,1.8232150000000003,4.09853,8.270953,3.632398888888889,2.2461800714285713,2.9123976,1.8232150000000003,4.09853,8.270953,3.632398888888889,2.2461800714285713,0.8,0.2,0,0,0,0,0
237,10000_to_10099,10049.5,10,10,1,5,1.1517706,1.1517706,1.103853,3.6349329999999997,1.9830180444444445,1.9830180444444445,1.1517706,1.1517706,1.103853,3.6349329999999997,1.9830180444444445,1.9830180444444445,1,0,0,0,0,0,0
241,10000_to_10099,10049.5,10,10,1,10,0.6097202,0.6097202,0.62918,1.659189,0.9429214666666667,0.9429214666666667,0.6097202,0.6097202,0.62918,1.659189,0.9429214666666667,0.9429214666666667,1,0,0,0,0,0,0
25,10000_to_10099,10049.5,10,10,1,7,0.18536059999999996,0.18536059999999996,0.217205,0.560863,0.24910493333333333,0.24910493333333333,0.18536059999999996,0.18536059999999996,0.217205,0.560863,0.24910493333333333,0.24910493333333333,1,0,0,0,0,0,0
363,10000_to_10099,10049.5,10,10,4,5,2.2570357999999997,0.5903876,3.22189,5.487872,3.423816311111111,0.896661,2.2570357999999997,0.5903876,3.22189,5.487872,3.423816311111111,0.896661,0.5,0.2,0.2,0.1,0,0,0
480,10000_to_10099,10049.5,10,10,3,3,2.3671838999999997,1.2651114285714287,3.349427,6.756455999999999,3.473019933333333,1.3757934285714286,2.3671838999999997,1.2651114285714287,3.349427,6.756455999999999,3.473019933333333,1.3757934285714286,0.7,0.2,0.1,0,0,0,0
487,10000_to_10099,10049.5,10,10,5,5,2.2828489999999997,0.95515025,2.842479,5.537884999999999,3.5182011111111113,1.2296771666666666,2.2828489999999997,0.95515025,2.842479,5.537884999999999,3.5182011111111113,1.2296771666666666,0.4,0.3,0.1,0.1,0.1,0,0
49,10000_to_10099,10049.5,10,10,2,3,2.6350977999999996,2.239678666666667,2.6042060000000005,6.872316000000001,3.6357033333333337,1.8505308,2.6350977999999996,2.239678666666667,2.6042060000000005,6.872316000000001,3.6357033333333337,1.8505308,0.6,0.4,0,0,0,0,0
513,10000_to_10099,10049.5,10,10,3,3,2.6798817,1.1127265714285717,2.98052,7.458579,3.716677933333333,1.7867284761904763,2.6798817,1.1127265714285717,2.98052,7.458579,3.716677933333333,1.7867284761904763,0.7,0.2,0.1,0,0,0,0
578,10000_to_10099,10049.5,10,10,2,5,2.0074659,1.4659503750000002,3.640224000000001,6.089846000000001,3.436114955555556,2.4672148214285716,2.0074659,1.4659503750000002,3.640224000000001,6.089846000000001,3.436114955555556,2.4672148214285716,0.8,0.2,0,0,0,0,0
598,10000_to_10099,10049.5,10,10,1,7,0.5059118999999999,0.5059118999999999,0.328178,1.2461080000000002,0.6590187777777778,0.6590187777777778,0.5059118999999999,0.5059118999999999,0.328178,1.2461080000000002,0.6590187777777778,0.6590187777777778,1,0,0,0,0,0,0
621,10000_to_10099,10049.5,10,10,1,1,0.8888309999999997,0.8888309999999997,0.422938,1.688283,0.9378443555555556,0.9378443555555556,0.8888309999999997,0.8888309999999997,0.422938,1.688283,0.9378443555555556,0.9378443555555556,1,0,0,0,0,0,0
848,10000_to_10099,10049.5,10,10,2,2,3.1367173,2.5543430000000003,2.3665979999999998,7.096812,2.806312777777778,2.2776557222222222,3.1367173,2.5543430000000003,2.3665979999999998,7.096812,2.806312777777778,2.2776557222222222,0.9,0.1,0,0,0,0,0
889,10000_to_10099,10049.5,10,10,5,5,2.8094176,1.0011894000000001,2.385838,8.559562,4.089410577777778,1.4994128,2.8094176,1.0011894000000001,2.385838,8.559562,4.089410577777778,1.4994128,0.5,0.2,0.1,0.1,0.1,0,0
925,10000_to_10099,10049.5,10,10,4,4,2.5511225,1.0417568000000001,2.185682,5.707628,3.7037037555555554,1.8572492,2.5511225,1.0417568000000001,2.185682,5.707628,3.7037037555555554,1.8572492,0.5,0.2,0.2,0.1,0,0,0
937,10000_to_10099,10049.5,10,10,1,1,0.2183677,0.2183677,0.147022,0.29276399999999997,0.17146828888888888,0.17146828888888888,0.2183677,0.2183677,0.147022,0.29276399999999997,0.17146828888888888,0.17146828888888888,1,0,0,0,0,0,0
108,10200_to_10299,10249.5,10,10,2,4,4.8346305,3.1326626,4.345022,12.016142999999998,7.137710288888888,4.5778821999999995,4.8346305,3.1326626,4.345022,12.016142999999998,7.137710288888888,4.5778821999999995,0.5,0.5,0,0,0,0,0
150,10200_to_10299,10249.5,10,10,2,5,3.2386703,2.025782,5.114329,8.112309999999999,4.119021222222222,3.363748777777778,3.2386703,2.025782,5.114329,8.112309999999999,4.119021222222222,3.363748777777778,0.9,0.1,0,0,0,0,0
218,10200_to_10299,10249.5,10,10,2,2,5.0554603,2.9922262222222225,10.254023,15.190148,6.455976555555555,4.758408388888889,5.0554603,2.9922262222222225,10.254023,15.190148,6.455976555555555,4.758408388888889,0.9,0.1,0,0,0,0,0
237,10200_to_10299,10249.5,10,10,1,1,3.2630947,3.2630947,2.323452,8.797056000000001,5.163866111111111,5.163866111111111,3.2630947,3.2630947,2.323452,8.797056000000001,5.163866111111111,5.163866111111111,1,0,0,0,0,0,0
241,10200_to_10299,10249.5,10,10,2,10,1.0439475,1.0874562222222222,1.106146,2.940476,1.9075756666666666,1.9495132777777777,1.0439475,1.0874562222222222,1.106146,2.940476,1.9075756666666666,1.9495132777777777,0.9,0.1,0,0,0,0,0
25,10200_to_10299,10249.5,10,10,2,8,0.29931060000000004,0.2816588888888889,0.281613,0.77255,0.4807253777777778,0.45410494444444444,0.29931060000000004,0.2816588888888889,0.281613,0.77255,0.4807253777777778,0.45410494444444444,0.9,0.1,0,0,0,0,0
363,10200_to_10299,10249.5,10,10,3,3,7.766032099999999,2.3222058,6.986974,19.725052,10.365177577777779,2.8094358,7.766032099999999,2.3222058,6.986974,19.725052,10.365177577777779,2.8094358,0.5,0.3,0.2,0,0,0,0
